,accuracy
636,0.7615
637,0.7636
638,0.7713
639,0.7701
640,0.7715
641,0.7658
642,0.7561
643,0.7679
644,0.7619
645,0.7668
646,0.7683
647,0.7669
648,0.768
649,0.7699
650,0.7698
651,0.769
652,0.7691
653,0.7673
654,0.769
655,0.7354
656,0.7548
657,0.7681
658,0.7685
659,0.7691
660,0.7658
661,0.7668
662,0.7634
663,0.77
664,0.7666
665,0.7623
666,0.7625
667,0.7674
668,0.7611
669,0.7608
670,0.7614
671,0.7673
672,0.7612
673,0.7666
674,0.7596
675,0.7706
676,0.7643
677,0.7641
678,0.7648
679,0.7639
680,0.7663
681,0.7675
682,0.7657
683,0.7667
684,0.7504
685,0.7677
686,0.7713
687,0.773
688,0.7728
689,0.7728
690,0.7731
691,0.7731
692,0.773
693,0.7754
694,0.7751
695,0.7745
696,0.7758
697,0.7755
698,0.7757
699,0.775
700,0.7748
701,0.7756
702,0.778
703,0.7803
704,0.7797
705,0.779
706,0.7811
707,0.7807
708,0.7788
709,0.7807
710,0.783
711,0.7807
712,0.7819
713,0.7816
714,0.7825
715,0.7756
716,0.766
717,0.778
718,0.7742
719,0.7798
720,0.7737
721,0.7737
722,0.7774
723,0.7708
724,0.7781
725,0.7723
726,0.7686
727,0.7749
728,0.7747
729,0.774
730,0.777
731,0.7721
732,0.7746
733,0.7761
734,0.775
735,0.7734
736,0.7735
737,0.775
738,0.7746
739,0.7774
740,0.7776
741,0.7628
742,0.7735
743,0.7702
744,0.778
745,0.7812
746,0.7789
747,0.7789
748,0.7744
749,0.7696
750,0.7744
751,0.7755
752,0.7804
753,0.7821
754,0.7845
755,0.7827
756,0.7796
757,0.7734
758,0.7739
759,0.7775
760,0.7812
761,0.7793
762,0.7821
763,0.7809
764,0.7797
765,0.7713
766,0.7708
767,0.7805
768,0.7778
769,0.7841
770,0.7729
771,0.7803
772,0.7785
773,0.7767
774,0.7769
775,0.7734
776,0.7772
777,0.7786
778,0.7803
779,0.7799
780,0.7776
781,0.7761
782,0.7686
783,0.7738
784,0.777
785,0.7803
786,0.7775
787,0.7817
788,0.7811
789,0.7782
790,0.7717
791,0.7731
792,0.7743
793,0.7788
794,0.7729
795,0.7783
796,0.7827
797,0.7848
798,0.7847
799,0.779
800,0.7886
801,0.7877
802,0.7903
803,0.7907
804,0.7913
805,0.7906
806,0.7897
807,0.7901
808,0.7907
809,0.7907
810,0.7911
811,0.7918
812,0.7913
813,0.7917
814,0.7925
815,0.7923
816,0.7918
817,0.7915
818,0.7897
819,0.7908
820,0.7661
821,0.7826
822,0.7973
823,0.7915
824,0.7961
825,0.7963
826,0.7947
827,0.7961
828,0.796
829,0.7962
830,0.7956
831,0.7963
832,0.7964
833,0.7961
834,0.7943
835,0.7813
836,0.7882
837,0.7956
838,0.7933
839,0.7961
840,0.7952
841,0.7972
842,0.7967
843,0.7956
844,0.7967
845,0.7974
846,0.7959
847,0.7968
848,0.7967
849,0.7956
850,0.7968
851,0.7966
852,0.7971
853,0.7974
854,0.7969
855,0.7959
856,0.7971
857,0.7978
858,0.7972
859,0.7979
860,0.7975
861,0.7961
862,0.7983
863,0.7968
864,0.7973
865,0.7974
866,0.7978
867,0.7982
868,0.7974
869,0.7986
870,0.7987
871,0.7989
872,0.7987
873,0.7955
874,0.7964
875,0.7971
876,0.7976
877,0.7982
878,0.7982
879,0.7852
880,0.7906
881,0.797
882,0.8007
883,0.8008
884,0.8013
885,0.8031
886,0.8004
887,0.8028
888,0.8013
889,0.7835
890,0.7929
891,0.7916
892,0.7932
893,0.7933
894,0.7976
895,0.7888
896,0.7938
897,0.7948
898,0.7954
899,0.795
900,0.7967
901,0.7994
902,0.8024
903,0.8042
904,0.8046
905,0.8043
906,0.8063
907,0.8045
908,0.8065
909,0.8079
910,0.8085
911,0.8073
912,0.807
913,0.7983
914,0.7924
915,0.8027
916,0.8006
917,0.8018
918,0.8032
919,0.806
920,0.804
921,0.8034
922,0.798
923,0.7894
924,0.7975
925,0.8015
926,0.8006
927,0.8014
928,0.8034
929,0.8015
930,0.8022
931,0.8026
932,0.803
933,0.802
934,0.8041
935,0.8041
936,0.8036
937,0.8027
938,0.8036
939,0.8045
940,0.8042
941,0.8038
942,0.8044
943,0.8046
944,0.8042
945,0.8039
946,0.7818
947,0.7949
948,0.8021
949,0.7995
950,0.7996
951,0.8011
952,0.7984
953,0.7993
954,0.7908
955,0.7895
956,0.7956
957,0.7983
958,0.7975
959,0.8036
960,0.8006
961,0.7965
962,0.7918
963,0.7941
964,0.798
965,0.7988
966,0.8019
967,0.7959
968,0.7976
969,0.7841
970,0.8005
971,0.8003
972,0.7965
973,0.7973
974,0.8012
975,0.7922
976,0.7984
977,0.8034
978,0.8032
979,0.8071
980,0.8064
981,0.8045
982,0.8067
