,accuracy
870,0.7884
871,0.7897
872,0.7483
873,0.7772
874,0.7895
875,0.7916
876,0.7878
877,0.7929
878,0.7914
879,0.7765
880,0.7806
881,0.7879
882,0.7896
883,0.7908
884,0.7901
885,0.7881
886,0.7914
887,0.7918
888,0.7911
889,0.7922
890,0.7919
891,0.7925
892,0.7924
893,0.7918
894,0.7924
895,0.7633
896,0.7834
897,0.7799
898,0.7873
899,0.7905
900,0.7911
901,0.7913
902,0.7942
903,0.7963
904,0.7953
905,0.7948
906,0.7958
907,0.795
908,0.7964
909,0.7951
910,0.7956
911,0.7944
912,0.7959
913,0.7952
914,0.7952
915,0.7957
916,0.7963
917,0.795
918,0.7959
919,0.7952
920,0.7943
921,0.7949
922,0.7662
923,0.7862
924,0.7886
925,0.7945
926,0.7906
927,0.7928
928,0.7913
929,0.7883
930,0.7865
931,0.7887
932,0.7943
933,0.7928
934,0.7922
935,0.7922
936,0.7835
937,0.7949
938,0.7957
939,0.7947
940,0.7915
941,0.7966
942,0.7951
943,0.7902
944,0.7894
945,0.7941
946,0.7938
947,0.7931
948,0.792
949,0.7955
950,0.7949
951,0.7916
952,0.7937
953,0.7914
954,0.7948
955,0.7916
956,0.7927
957,0.7884
958,0.7942
959,0.7946
960,0.7948
961,0.7916
962,0.791
963,0.7903
964,0.7952
965,0.7984
966,0.7956
967,0.7955
968,0.7981
969,0.7988
970,0.7993
971,0.7985
972,0.7992
973,0.7993
974,0.7994
975,0.8003
976,0.7997
977,0.7997
978,0.8003
979,0.7994
980,0.7997
981,0.8008
982,0.8006
983,0.7997
984,0.8011
985,0.8004
986,0.8
987,0.8009
988,0.8004
989,0.8007
990,0.8012
991,0.802
992,0.7845
993,0.7941
994,0.7993
995,0.7986
996,0.7982
997,0.7998
998,0.8006
999,0.8027
