,accuracy
899,0.7845
900,0.7843
901,0.787
902,0.7864
903,0.7879
904,0.7877
905,0.7861
906,0.7873
907,0.787
908,0.7868
909,0.7849
910,0.7838
911,0.7711
912,0.7745
913,0.7797
914,0.7861
915,0.7863
916,0.7859
917,0.7819
918,0.778
919,0.7796
920,0.7796
921,0.7823
922,0.7911
923,0.7865
924,0.7819
925,0.7828
926,0.7857
927,0.7865
928,0.7843
929,0.7852
930,0.7875
931,0.7859
932,0.7831
933,0.7836
934,0.7864
935,0.7845
936,0.788
937,0.783
938,0.7892
939,0.7792
940,0.7863
941,0.782
942,0.7834
943,0.7882
944,0.787
945,0.786
946,0.7841
947,0.7811
948,0.7856
949,0.7753
950,0.7793
951,0.7855
952,0.7852
953,0.7833
954,0.7814
955,0.7785
956,0.7821
957,0.78
958,0.7875
959,0.7836
960,0.7828
961,0.7839
962,0.7813
963,0.7827
964,0.7828
965,0.78
966,0.7795
967,0.7837
968,0.7852
969,0.7834
970,0.7788
971,0.7775
972,0.7854
973,0.7854
974,0.7861
975,0.7854
976,0.7895
977,0.7906
978,0.792
979,0.7928
980,0.7924
981,0.7926
982,0.7939
983,0.793
984,0.7926
985,0.7924
986,0.7925
987,0.794
988,0.7946
989,0.794
990,0.7726
991,0.7793
992,0.7836
993,0.7911
994,0.7916
995,0.7897
996,0.7901
997,0.7915
998,0.7907
999,0.7917
