,accuracy
384,0.6968
385,0.6981
386,0.7071
387,0.7026
388,0.7048
389,0.703
390,0.7032
391,0.7062
392,0.7061
393,0.6959
394,0.7069
395,0.7009
396,0.6931
397,0.6797
398,0.6943
399,0.6976
400,0.7096
401,0.7189
402,0.7259
403,0.7268
404,0.7219
405,0.7232
406,0.7218
407,0.7199
408,0.7218
409,0.7103
410,0.7074
411,0.7103
412,0.7032
413,0.7208
414,0.7301
415,0.7268
416,0.7201
417,0.7213
418,0.7093
419,0.7229
420,0.7192
421,0.7154
422,0.7191
423,0.7245
424,0.7116
425,0.7189
426,0.7213
427,0.72
428,0.7182
429,0.7262
430,0.71
431,0.719
432,0.7209
433,0.7232
434,0.7259
435,0.7255
436,0.7276
437,0.7108
438,0.7252
439,0.7205
440,0.7189
441,0.7264
442,0.723
443,0.7178
444,0.7259
445,0.7304
446,0.7239
447,0.7297
448,0.7326
449,0.729
450,0.733
451,0.7335
452,0.7356
453,0.7358
454,0.7363
455,0.7371
456,0.7354
457,0.7356
458,0.7369
459,0.7369
460,0.7381
461,0.7362
462,0.7355
463,0.736
464,0.737
465,0.7165
466,0.7103
467,0.7164
468,0.7191
469,0.7244
470,0.7218
471,0.7177
472,0.7252
473,0.7209
474,0.7219
475,0.7266
476,0.7237
477,0.7231
478,0.7249
479,0.7205
480,0.7261
481,0.7266
482,0.7312
483,0.7293
484,0.7268
485,0.7223
486,0.7287
487,0.7308
488,0.7267
489,0.7291
490,0.7209
491,0.7282
492,0.7279
493,0.7295
494,0.7249
495,0.7234
496,0.732
497,0.7279
498,0.7316
499,0.7274
500,0.737
501,0.7433
502,0.7442
503,0.7424
504,0.7416
505,0.7417
506,0.7422
507,0.7398
508,0.7402
509,0.735
510,0.711
511,0.7312
512,0.7377
513,0.7393
514,0.7464
515,0.7356
516,0.743
517,0.7353
518,0.7344
519,0.7366
520,0.7397
521,0.738
522,0.7378
523,0.7382
524,0.7389
525,0.7371
526,0.7379
527,0.7416
528,0.747
529,0.7488
530,0.7464
531,0.7475
532,0.7467
533,0.7421
534,0.7399
535,0.7328
536,0.7403
537,0.7383
538,0.7481
539,0.7473
540,0.75
541,0.745
542,0.7453
543,0.7411
544,0.7373
545,0.7235
546,0.7232
547,0.7431
548,0.7409
549,0.7373
550,0.7337
551,0.7399
552,0.7355
553,0.7402
554,0.7349
555,0.7411
556,0.7417
557,0.7427
558,0.7458
559,0.743
560,0.7409
561,0.7376
562,0.7386
563,0.7408
564,0.7388
565,0.7414
566,0.7389
567,0.7407
568,0.7394
569,0.7359
570,0.7369
571,0.7379
572,0.7382
573,0.7375
574,0.7369
575,0.7403
576,0.7389
577,0.7445
578,0.7449
579,0.7414
580,0.7394
581,0.7399
582,0.7403
583,0.742
584,0.7407
585,0.7413
586,0.7436
587,0.7439
588,0.7442
589,0.7397
590,0.7414
591,0.7346
592,0.74
593,0.7385
594,0.7434
595,0.7405
596,0.7365
597,0.7374
598,0.7391
599,0.741
600,0.7457
601,0.7527
602,0.7566
603,0.7579
604,0.7546
605,0.7553
606,0.7542
607,0.7545
608,0.7541
609,0.7549
610,0.7524
611,0.7477
612,0.7378
613,0.7482
614,0.753
615,0.7555
616,0.7616
617,0.7584
618,0.7617
619,0.7598
620,0.761
621,0.759
622,0.7616
623,0.7592
624,0.7612
625,0.7574
626,0.7593
627,0.759
628,0.7593
629,0.7585
630,0.759
631,0.7579
632,0.7593
633,0.7581
634,0.7592
635,0.7589
636,0.759
637,0.7608
638,0.7604
639,0.7606
640,0.7612
641,0.7613
642,0.7612
643,0.7601
644,0.7598
645,0.7601
646,0.7589
647,0.7605
648,0.7592
649,0.7591
650,0.7604
651,0.7609
652,0.7559
653,0.7476
654,0.7526
655,0.7516
656,0.7596
657,0.7615
658,0.7631
659,0.7629
660,0.7624
661,0.7622
662,0.7604
663,0.7627
664,0.7641
665,0.7641
666,0.7626
667,0.7639
668,0.7629
669,0.7636
670,0.7637
671,0.7653
672,0.7642
673,0.7635
674,0.7655
675,0.7647
676,0.7635
677,0.7633
678,0.7636
679,0.764
680,0.763
681,0.7634
682,0.7639
683,0.762
684,0.7409
685,0.7535
686,0.7591
687,0.7611
688,0.7642
689,0.7654
690,0.7641
691,0.7647
692,0.7663
693,0.765
694,0.7652
695,0.7649
696,0.7644
697,0.7649
698,0.7661
699,0.7651
700,0.7688
701,0.771
702,0.7693
703,0.7695
704,0.769
705,0.7677
706,0.767
707,0.7698
708,0.7685
709,0.7695
710,0.7687
711,0.7695
712,0.7703
713,0.7488
714,0.7569
715,0.7654
716,0.7621
717,0.765
718,0.7668
719,0.7627
720,0.7583
721,0.7592
722,0.7657
723,0.7719
724,0.763
725,0.769
726,0.768
727,0.7693
728,0.7689
729,0.7656
730,0.7621
731,0.7587
732,0.7675
733,0.7686
734,0.7694
735,0.7695
736,0.7672
737,0.7707
738,0.7691
739,0.7698
740,0.7729
741,0.7675
742,0.7707
743,0.7701
744,0.7693
745,0.7702
746,0.7722
747,0.7723
748,0.7709
749,0.7754
750,0.7673
751,0.7677
752,0.7739
753,0.7734
754,0.7726
755,0.7783
756,0.774
757,0.7766
758,0.7785
759,0.778
760,0.777
761,0.772
762,0.7574
763,0.7677
764,0.7728
765,0.7749
766,0.7798
767,0.7787
768,0.7667
769,0.7673
770,0.7565
771,0.764
772,0.7677
773,0.7733
774,0.7715
775,0.7727
776,0.7704
777,0.7712
778,0.7747
779,0.7733
780,0.7752
781,0.777
782,0.7724
783,0.7742
784,0.7694
785,0.7743
786,0.7698
787,0.7755
788,0.7696
789,0.7739
790,0.7768
791,0.7725
792,0.7728
793,0.764
794,0.7668
795,0.7655
796,0.7653
797,0.7757
798,0.7763
799,0.7745
800,0.7787
801,0.7809
802,0.7835
803,0.7818
804,0.7784
805,0.7787
806,0.7779
807,0.7781
808,0.7775
809,0.7775
810,0.7781
811,0.7776
812,0.7796
813,0.7786
814,0.7791
815,0.7776
816,0.777
817,0.7779
818,0.777
819,0.7785
820,0.7788
821,0.7763
822,0.778
823,0.756
824,0.7704
825,0.7825
826,0.7785
827,0.784
828,0.7864
829,0.7856
830,0.7821
831,0.7739
832,0.7764
833,0.7814
834,0.7793
835,0.78
836,0.78
837,0.7802
838,0.7771
839,0.7798
840,0.7828
841,0.7824
842,0.777
843,0.7803
844,0.7761
845,0.7724
846,0.7749
847,0.7811
848,0.7827
849,0.7801
850,0.7822
851,0.7779
852,0.7769
853,0.7797
854,0.7764
855,0.7775
856,0.784
857,0.7847
858,0.7825
859,0.7833
860,0.7846
861,0.7846
862,0.7839
863,0.7836
864,0.7853
865,0.7853
866,0.7857
867,0.7842
868,0.7838
869,0.7833
870,0.7837
871,0.7847
872,0.7847
873,0.7847
874,0.7837
875,0.7841
876,0.784
877,0.7646
878,0.7774
879,0.7803
880,0.7794
881,0.781
882,0.783
883,0.7844
884,0.7869
885,0.7823
886,0.7821
887,0.7666
888,0.775
889,0.7776
890,0.7799
891,0.7763
892,0.7789
893,0.7834
894,0.7834
895,0.7841
896,0.7844
897,0.7617
898,0.7795
899,0.7788
900,0.784
901,0.7848
902,0.7878
903,0.787
904,0.788
905,0.7886
906,0.7857
907,0.7862
908,0.7855
909,0.7872
910,0.7873
911,0.7853
912,0.7573
913,0.7783
914,0.7837
915,0.7885
916,0.7884
917,0.7892
918,0.7902
919,0.7868
920,0.7875
921,0.7751
922,0.7849
923,0.7847
924,0.7878
925,0.7894
926,0.79
927,0.7888
928,0.783
929,0.786
930,0.7806
931,0.7847
932,0.7878
933,0.7905
934,0.7873
935,0.7864
936,0.7814
937,0.781
938,0.7886
939,0.7856
940,0.7897
941,0.7893
942,0.7901
943,0.7898
944,0.79
945,0.7852
946,0.7741
947,0.7863
948,0.7892
949,0.7887
950,0.7924
951,0.7912
952,0.7927
953,0.7905
954,0.7923
955,0.7928
956,0.7931
957,0.7928
958,0.7916
959,0.792
960,0.793
961,0.7913
962,0.7943
963,0.7934
964,0.793
965,0.793
966,0.7927
967,0.7908
968,0.7611
969,0.7875
970,0.7916
971,0.7953
972,0.7925
973,0.7949
974,0.7909
975,0.7928
976,0.7841
977,0.7816
978,0.7882
979,0.7898
980,0.7907
981,0.7871
982,0.7905
983,0.7893
984,0.7905
985,0.7911
986,0.7842
987,0.7898
988,0.7922
989,0.7905
990,0.7919
991,0.793
992,0.7916
993,0.7787
994,0.785
995,0.788
996,0.793
997,0.7934
998,0.7918
999,0.7923
