,accuracy
555,0.7406
556,0.7434
557,0.7369
558,0.744
559,0.7426
560,0.7471
561,0.7463
562,0.7418
563,0.7404
564,0.7371
565,0.7384
566,0.737
567,0.736
568,0.7395
569,0.7411
570,0.7404
571,0.7446
572,0.7452
573,0.7414
574,0.7417
575,0.7425
576,0.7411
577,0.745
578,0.7421
579,0.7385
580,0.7388
581,0.7394
582,0.7422
583,0.744
584,0.7401
585,0.7428
586,0.7423
587,0.7427
588,0.7426
589,0.7413
590,0.7446
591,0.739
592,0.7366
593,0.7401
594,0.7385
595,0.7368
596,0.7415
597,0.7431
598,0.7424
599,0.7444
600,0.7484
601,0.7518
602,0.7533
603,0.7535
604,0.7527
605,0.7543
606,0.7539
607,0.7558
608,0.7546
609,0.7491
610,0.7519
611,0.7535
612,0.7518
613,0.7528
614,0.752
615,0.7533
616,0.7522
617,0.7525
618,0.7517
619,0.7518
620,0.7458
621,0.7476
622,0.7469
623,0.7498
624,0.749
625,0.7505
626,0.7473
627,0.7509
628,0.7504
629,0.7544
630,0.7513
631,0.7527
632,0.7527
633,0.7484
634,0.7508
635,0.7497
636,0.7506
637,0.7479
638,0.751
639,0.7482
640,0.7541
641,0.7534
642,0.7548
643,0.7538
644,0.7516
645,0.7552
646,0.7559
647,0.7512
648,0.7511
649,0.7533
650,0.7521
651,0.7511
652,0.7504
653,0.7497
654,0.7546
655,0.7538
656,0.7514
657,0.7522
658,0.7517
659,0.75
660,0.7492
661,0.7519
662,0.7508
663,0.7518
664,0.7531
665,0.7544
666,0.7514
667,0.7553
668,0.7569
669,0.7556
670,0.7552
671,0.7553
672,0.7552
673,0.7554
674,0.7539
675,0.7564
676,0.7527
677,0.7523
678,0.7494
679,0.7552
680,0.7496
681,0.754
682,0.7514
683,0.7545
684,0.7549
685,0.7536
686,0.7521
687,0.7556
688,0.756
689,0.7571
690,0.7506
691,0.7504
692,0.7498
693,0.7514
694,0.7538
695,0.7531
696,0.7497
697,0.7503
698,0.7563
699,0.7559
700,0.757
701,0.7579
702,0.7582
703,0.7593
704,0.7604
705,0.7587
706,0.7593
707,0.7584
708,0.7571
709,0.7562
710,0.7564
711,0.759
712,0.756
713,0.7566
714,0.7576
715,0.7583
716,0.7552
717,0.7567
718,0.7561
719,0.7591
720,0.7513
721,0.7527
722,0.7488
723,0.7565
724,0.7543
725,0.7567
726,0.7581
727,0.7561
728,0.7576
729,0.7548
730,0.757
731,0.7575
732,0.7533
733,0.7575
734,0.7574
735,0.7551
736,0.7562
737,0.7537
738,0.7577
739,0.7577
740,0.7582
741,0.7547
742,0.759
743,0.7577
744,0.7524
745,0.7573
746,0.7594
747,0.76
748,0.7588
749,0.7541
750,0.7626
751,0.7606
752,0.7558
753,0.7559
754,0.7571
755,0.7557
756,0.7548
757,0.757
758,0.7571
759,0.7571
760,0.7576
761,0.7573
762,0.7574
763,0.7568
764,0.7593
765,0.7573
766,0.7589
767,0.7578
768,0.7585
769,0.7599
770,0.7597
771,0.7627
772,0.7623
773,0.7622
774,0.7671
775,0.7593
776,0.7604
777,0.7621
778,0.7609
779,0.7615
780,0.7622
781,0.7616
782,0.7596
783,0.7608
784,0.7585
785,0.7574
786,0.7608
787,0.7585
788,0.7626
789,0.7615
790,0.7589
791,0.7606
792,0.764
793,0.7606
794,0.762
795,0.7594
796,0.7625
797,0.7656
798,0.7611
799,0.7617
800,0.7637
801,0.7657
802,0.7676
803,0.7664
804,0.7681
805,0.7682
806,0.7649
807,0.7639
808,0.7648
809,0.7648
810,0.7653
811,0.7638
812,0.7674
813,0.7648
814,0.7618
815,0.7636
816,0.7644
817,0.7633
818,0.7624
819,0.7648
820,0.7642
821,0.7639
822,0.7649
823,0.7608
824,0.762
825,0.7664
826,0.7626
827,0.7662
828,0.7657
829,0.7663
830,0.7671
831,0.767
832,0.7634
833,0.7638
834,0.7655
835,0.767
836,0.7668
837,0.7654
838,0.763
839,0.7641
840,0.7667
841,0.7663
842,0.7649
843,0.7652
844,0.7674
845,0.7688
846,0.7639
847,0.7679
848,0.7653
849,0.7668
850,0.7683
851,0.7671
852,0.7666
853,0.7663
854,0.7677
855,0.7657
856,0.7666
857,0.7666
858,0.7632
859,0.766
860,0.7643
861,0.7628
862,0.7654
863,0.7681
864,0.7685
865,0.7686
866,0.7701
867,0.7667
868,0.7699
869,0.7652
870,0.7691
871,0.7689
872,0.7683
873,0.7667
874,0.7655
875,0.7655
876,0.7657
877,0.7681
878,0.7716
879,0.7705
880,0.7692
881,0.7715
882,0.7699
883,0.7705
884,0.7695
885,0.7724
886,0.7716
887,0.7695
888,0.7711
889,0.7721
890,0.7709
891,0.7718
892,0.7699
893,0.7702
894,0.7703
895,0.7727
896,0.7697
897,0.7677
898,0.7672
899,0.7694
900,0.7713
901,0.773
902,0.7747
903,0.7743
904,0.7739
905,0.7778
906,0.7766
907,0.7768
908,0.7764
909,0.7774
910,0.7772
911,0.7788
912,0.7791
913,0.7779
914,0.7777
915,0.777
916,0.7777
917,0.7771
918,0.7778
919,0.7786
920,0.7759
921,0.7701
922,0.7736
923,0.7777
924,0.7756
925,0.7764
926,0.7765
927,0.7774
928,0.7792
929,0.7776
930,0.7762
931,0.7761
932,0.7787
933,0.7773
934,0.7762
935,0.7726
936,0.7666
937,0.7714
938,0.7747
939,0.776
940,0.7792
941,0.7745
942,0.7755
943,0.7758
944,0.7731
945,0.7736
946,0.7753
947,0.7752
948,0.7735
949,0.7739
950,0.7762
951,0.7782
952,0.7805
953,0.7798
954,0.7779
955,0.778
956,0.7757
957,0.7754
958,0.7779
959,0.774
960,0.7755
961,0.7728
962,0.7743
963,0.7759
964,0.7717
965,0.7732
966,0.7767
967,0.7735
968,0.7738
969,0.7707
970,0.7719
971,0.7767
972,0.7737
973,0.776
974,0.7739
975,0.7742
976,0.7729
977,0.7776
978,0.7741
979,0.7801
980,0.7822
981,0.7796
982,0.7794
983,0.7775
984,0.779
985,0.7773
986,0.777
987,0.779
988,0.7782
989,0.7805
990,0.7812
991,0.7804
992,0.783
993,0.7792
994,0.784
995,0.7822
996,0.7789
997,0.7807
998,0.7793
999,0.7758
