,accuracy
195,0.6273
196,0.6202
197,0.6258
198,0.6216
199,0.6232
200,0.6532
201,0.6705
202,0.6809
203,0.68
204,0.6773
205,0.6677
206,0.667
207,0.6652
208,0.6649
209,0.6739
210,0.6592
211,0.6653
212,0.6735
213,0.6656
214,0.6616
215,0.6727
216,0.6762
217,0.6601
218,0.6708
219,0.668
220,0.6655
221,0.6627
222,0.6719
223,0.6688
224,0.6599
225,0.6704
226,0.6787
227,0.6561
228,0.666
229,0.6728
230,0.6623
231,0.6806
232,0.6663
233,0.6693
234,0.6699
235,0.6706
236,0.678
237,0.6733
238,0.6733
239,0.6658
240,0.6728
241,0.6737
242,0.6797
243,0.6843
244,0.6736
245,0.6771
246,0.6704
247,0.6692
248,0.6709
249,0.6603
250,0.6775
251,0.6605
252,0.674
253,0.6582
254,0.672
255,0.6765
256,0.6785
257,0.6774
258,0.6758
259,0.6614
260,0.6632
261,0.6635
262,0.6658
263,0.666
264,0.6713
265,0.6681
266,0.672
267,0.6668
268,0.676
269,0.6745
270,0.6798
271,0.6775
272,0.6719
273,0.6816
274,0.6796
275,0.6676
276,0.6826
277,0.6782
278,0.6817
279,0.6753
280,0.676
281,0.6843
282,0.679
283,0.6755
284,0.6767
285,0.6816
286,0.6758
287,0.6816
288,0.6795
289,0.6748
290,0.6786
291,0.6564
292,0.6577
293,0.6666
294,0.6511
295,0.6658
296,0.6757
297,0.6792
298,0.6717
299,0.6688
300,0.6871
301,0.6978
302,0.7015
303,0.7021
304,0.7061
305,0.7074
306,0.7076
307,0.7088
308,0.6901
309,0.6928
310,0.6949
311,0.6968
312,0.6991
313,0.7022
314,0.6998
315,0.7087
316,0.7062
317,0.7071
318,0.6993
319,0.7076
320,0.7061
321,0.7133
322,0.7098
323,0.6956
324,0.7044
325,0.7011
326,0.7052
327,0.7058
328,0.7054
329,0.7173
330,0.7038
331,0.7079
332,0.7132
333,0.7155
334,0.7071
335,0.7004
336,0.6995
337,0.6984
338,0.7096
339,0.7014
340,0.7036
341,0.7114
342,0.7031
343,0.7076
344,0.6988
345,0.699
346,0.7081
347,0.7041
348,0.7039
349,0.7026
350,0.6966
351,0.6956
352,0.6916
353,0.7038
354,0.7096
355,0.7042
356,0.7103
357,0.7088
358,0.7074
359,0.7011
360,0.6963
361,0.6868
362,0.7046
363,0.7079
364,0.7048
365,0.709
366,0.6962
367,0.7085
368,0.7101
369,0.7099
370,0.7104
371,0.7125
372,0.7042
373,0.6985
374,0.6988
375,0.7037
376,0.7089
377,0.711
378,0.7148
379,0.7156
380,0.7141
381,0.7205
382,0.7184
383,0.7086
384,0.7036
385,0.7036
386,0.7176
387,0.7167
388,0.7119
389,0.7108
390,0.7125
391,0.7144
392,0.7164
393,0.7109
394,0.7185
395,0.7178
396,0.7163
397,0.7097
398,0.7018
399,0.7018
400,0.7221
401,0.7271
402,0.7339
403,0.7311
404,0.7327
405,0.7318
406,0.731
407,0.7299
408,0.7255
409,0.7154
410,0.7219
411,0.7301
412,0.7216
413,0.7304
414,0.729
415,0.7313
416,0.7326
417,0.7306
418,0.7312
419,0.7246
420,0.7279
421,0.7303
422,0.7049
423,0.7314
424,0.7332
425,0.7323
426,0.7326
427,0.7336
428,0.7337
429,0.7341
430,0.7328
431,0.7334
432,0.7337
433,0.7324
434,0.7331
435,0.7312
436,0.7331
437,0.7323
438,0.7335
439,0.7333
440,0.7338
441,0.7335
442,0.7311
443,0.7303
444,0.7314
445,0.7315
446,0.7308
447,0.7312
448,0.7313
449,0.7307
450,0.7232
451,0.7224
452,0.7339
453,0.7324
454,0.7339
455,0.7332
456,0.7367
457,0.7384
458,0.738
459,0.7363
460,0.7367
461,0.7364
462,0.7352
463,0.7294
464,0.7349
465,0.737
466,0.7292
467,0.7305
468,0.7325
469,0.7294
470,0.7315
471,0.729
472,0.7317
473,0.7325
474,0.7331
475,0.7301
476,0.7313
477,0.7302
478,0.7311
479,0.7309
480,0.7336
481,0.7289
482,0.7242
483,0.73
484,0.7302
485,0.7312
486,0.7277
487,0.7357
488,0.7226
489,0.7264
490,0.731
491,0.7287
492,0.731
493,0.7325
494,0.7318
495,0.7308
496,0.7262
497,0.7284
498,0.7272
499,0.7278
500,0.7329
501,0.7362
502,0.7394
503,0.7426
504,0.7434
505,0.745
506,0.7448
507,0.7424
508,0.7397
509,0.7401
510,0.7407
511,0.7394
512,0.737
513,0.7378
514,0.7367
515,0.7374
516,0.7379
517,0.7394
518,0.7408
519,0.7381
520,0.7368
521,0.741
522,0.7422
523,0.7382
524,0.7273
525,0.7286
526,0.7366
527,0.7387
528,0.7403
529,0.7387
530,0.7378
531,0.7419
532,0.7394
533,0.7393
534,0.7375
535,0.7417
536,0.7379
537,0.7372
538,0.7388
539,0.7403
540,0.7363
541,0.7405
542,0.7406
543,0.7397
544,0.7439
545,0.7437
546,0.7423
547,0.7443
548,0.744
549,0.7446
550,0.7441
551,0.7452
552,0.7469
553,0.7449
554,0.7455
555,0.7442
556,0.7412
557,0.7403
558,0.7448
559,0.7458
560,0.7426
561,0.7426
562,0.739
563,0.7421
564,0.74
565,0.747
566,0.7381
567,0.7426
568,0.7365
569,0.7412
570,0.7432
571,0.7443
572,0.7452
573,0.744
574,0.7449
575,0.746
576,0.7456
577,0.7436
578,0.7408
579,0.7445
580,0.7471
581,0.7487
582,0.7485
583,0.7479
584,0.7433
585,0.7401
586,0.7439
587,0.748
588,0.7448
589,0.7397
590,0.7454
591,0.7436
592,0.7449
593,0.742
594,0.7423
595,0.7485
596,0.7472
597,0.7474
598,0.7448
599,0.745
600,0.7492
601,0.7521
602,0.7538
603,0.7537
604,0.7545
605,0.7532
606,0.7513
607,0.7503
608,0.7502
609,0.7455
610,0.7507
611,0.7524
612,0.753
613,0.753
614,0.7501
615,0.7534
616,0.7535
617,0.7554
618,0.7549
619,0.7502
620,0.7541
621,0.7547
622,0.7532
623,0.7527
624,0.7511
625,0.7497
626,0.7542
627,0.7523
628,0.7502
629,0.7535
630,0.7543
631,0.7552
632,0.7541
633,0.7533
634,0.7504
635,0.7556
636,0.7511
637,0.7542
638,0.7503
639,0.7554
640,0.7547
641,0.756
642,0.7536
643,0.7526
644,0.7543
645,0.7543
646,0.7547
647,0.7554
648,0.7543
649,0.7581
650,0.7591
651,0.7603
652,0.7583
653,0.755
654,0.7592
655,0.7555
656,0.7589
657,0.7588
658,0.7558
659,0.7565
660,0.759
661,0.7584
662,0.7581
663,0.7607
664,0.7603
665,0.7569
666,0.7555
667,0.7557
668,0.7583
669,0.7615
670,0.7615
671,0.7586
672,0.757
673,0.7589
674,0.7596
675,0.7603
676,0.7592
677,0.7576
678,0.76
679,0.762
680,0.7599
681,0.7578
682,0.7602
683,0.7613
684,0.7608
685,0.7588
686,0.7612
687,0.7591
688,0.7596
689,0.7575
690,0.7538
691,0.7594
692,0.7583
693,0.7618
694,0.7618
695,0.7584
696,0.7567
697,0.7618
698,0.761
699,0.7597
700,0.7612
701,0.7643
702,0.7641
703,0.7657
704,0.7628
705,0.7625
706,0.7627
707,0.7636
708,0.7634
709,0.7628
710,0.7634
711,0.7624
712,0.763
713,0.7653
714,0.7672
715,0.7647
716,0.7616
717,0.7633
718,0.7639
719,0.7659
720,0.764
721,0.7652
722,0.7603
723,0.7654
724,0.76
725,0.7626
726,0.7639
727,0.7635
728,0.758
729,0.7619
730,0.7652
731,0.7655
732,0.7576
733,0.7579
734,0.7628
735,0.764
736,0.7621
737,0.7576
738,0.7598
739,0.7586
740,0.759
741,0.7591
742,0.7583
743,0.7593
744,0.7566
745,0.7544
746,0.7567
747,0.7587
748,0.7572
749,0.7556
750,0.7573
751,0.7585
752,0.7616
753,0.758
754,0.7576
755,0.7595
756,0.7612
757,0.7598
758,0.7588
759,0.7619
760,0.76
761,0.7585
762,0.7606
763,0.7615
764,0.7638
765,0.7655
766,0.7604
767,0.7611
768,0.7644
769,0.7641
770,0.7637
771,0.7613
772,0.7643
773,0.7662
774,0.7657
775,0.7654
776,0.7638
777,0.7636
778,0.761
779,0.7607
780,0.7624
781,0.762
782,0.762
783,0.7632
784,0.7637
785,0.7645
786,0.7579
787,0.7616
788,0.763
789,0.7616
790,0.7626
791,0.7608
792,0.7641
793,0.7663
794,0.7604
795,0.761
796,0.7619
797,0.7616
798,0.7604
799,0.7592
800,0.7612
801,0.7613
802,0.7595
803,0.7609
804,0.7617
805,0.7621
806,0.7651
807,0.7666
808,0.7647
809,0.7642
810,0.7655
811,0.7661
812,0.7661
813,0.7662
814,0.7641
815,0.7654
816,0.7679
817,0.761
818,0.7636
819,0.7641
820,0.7634
821,0.7625
822,0.7634
823,0.7667
824,0.7666
825,0.7695
826,0.7686
827,0.771
828,0.7685
829,0.7679
830,0.7692
831,0.7714
832,0.7689
833,0.7697
834,0.7691
835,0.7673
836,0.769
837,0.7707
838,0.7702
839,0.7707
840,0.7676
841,0.7704
842,0.7714
843,0.7702
844,0.7687
845,0.7711
846,0.7673
847,0.7717
848,0.7727
849,0.7719
850,0.7696
851,0.7705
852,0.7711
853,0.7726
854,0.7667
855,0.7729
856,0.7711
857,0.7686
858,0.77
859,0.7712
860,0.7711
861,0.7714
862,0.7706
863,0.7741
864,0.7721
865,0.7699
866,0.769
867,0.769
868,0.7667
869,0.7686
870,0.7701
871,0.7729
872,0.7687
873,0.7716
874,0.7719
875,0.7711
876,0.7694
877,0.7711
878,0.7704
879,0.77
880,0.7669
881,0.7706
882,0.7707
883,0.7718
884,0.7688
885,0.7704
886,0.7706
887,0.7712
888,0.7706
889,0.7699
890,0.7702
891,0.7692
892,0.7719
893,0.7686
894,0.77
895,0.7701
896,0.769
897,0.7666
898,0.7696
899,0.7654
900,0.7694
901,0.7714
902,0.7732
903,0.7718
904,0.7743
905,0.7727
906,0.7732
907,0.7732
908,0.7727
909,0.7723
910,0.772
911,0.7719
912,0.7752
913,0.7726
914,0.775
915,0.771
916,0.7717
917,0.7716
918,0.7722
919,0.7741
920,0.7752
921,0.7734
922,0.7714
923,0.7717
924,0.7691
925,0.7722
926,0.7722
927,0.7707
928,0.7723
929,0.7727
930,0.7751
931,0.7748
932,0.7723
933,0.7747
934,0.7736
935,0.7741
936,0.7746
937,0.7731
938,0.7705
939,0.7735
940,0.7706
941,0.7702
942,0.7736
943,0.771
944,0.7733
945,0.7736
946,0.7741
947,0.7756
948,0.7745
949,0.7735
950,0.7763
951,0.7746
952,0.7728
953,0.7709
954,0.7779
955,0.7785
956,0.778
957,0.7788
958,0.7779
959,0.7788
960,0.778
961,0.7784
962,0.7797
963,0.778
964,0.7769
965,0.7728
966,0.7767
967,0.7756
968,0.7771
969,0.7776
970,0.7757
971,0.7773
972,0.7777
973,0.7775
974,0.7759
975,0.7727
976,0.7726
977,0.774
978,0.7768
979,0.7756
980,0.7737
981,0.7776
982,0.7768
983,0.7778
984,0.7767
985,0.7754
986,0.775
987,0.775
988,0.7759
989,0.7753
990,0.7766
991,0.7754
992,0.7753
993,0.775
994,0.7752
995,0.7743
996,0.7761
997,0.7784
998,0.7749
999,0.7766
