,accuracy
187,0.6369
188,0.6294
189,0.6312
190,0.6311
191,0.6294
192,0.6137
193,0.6272
194,0.6317
195,0.6368
196,0.6276
197,0.6298
198,0.6389
199,0.6259
200,0.6633
201,0.6781
202,0.6898
203,0.6876
204,0.6881
205,0.6785
206,0.675
207,0.668
208,0.6711
209,0.6675
210,0.6708
211,0.6729
212,0.6662
213,0.6713
214,0.67
215,0.6803
216,0.6633
217,0.6682
218,0.6708
219,0.67
220,0.6743
221,0.6625
222,0.6656
223,0.6743
224,0.6693
225,0.6595
226,0.6696
227,0.6622
228,0.6587
229,0.6778
230,0.672
231,0.665
232,0.6721
233,0.675
234,0.6775
235,0.6732
236,0.6779
237,0.671
238,0.6759
239,0.6686
240,0.6773
241,0.666
242,0.68
243,0.6614
244,0.661
245,0.6767
246,0.6806
247,0.6712
248,0.6779
249,0.6593
250,0.6832
251,0.6701
252,0.6697
253,0.6823
254,0.6794
255,0.681
256,0.6759
257,0.6692
258,0.6791
259,0.6622
260,0.6746
261,0.6725
262,0.6813
263,0.6759
264,0.6613
265,0.66
266,0.6543
267,0.6647
268,0.6741
269,0.6789
270,0.6719
271,0.6725
272,0.6726
273,0.6638
274,0.6685
275,0.6708
276,0.6785
277,0.6726
278,0.6758
279,0.6688
280,0.6815
281,0.6772
282,0.6677
283,0.676
284,0.6738
285,0.6711
286,0.6812
287,0.6789
288,0.6778
289,0.6681
290,0.6784
291,0.6623
292,0.6724
293,0.6739
294,0.666
295,0.6761
296,0.6713
297,0.6784
298,0.6689
299,0.671
300,0.6813
301,0.6969
302,0.7071
303,0.7052
304,0.7033
305,0.7089
306,0.7044
307,0.7049
308,0.6768
309,0.6888
310,0.6905
311,0.6895
312,0.6968
313,0.7046
314,0.6939
315,0.6979
316,0.6951
317,0.6996
318,0.7047
319,0.702
320,0.7011
321,0.6978
322,0.7003
323,0.6947
324,0.701
325,0.6964
326,0.6881
327,0.7032
328,0.7058
329,0.7105
330,0.6981
331,0.7012
332,0.706
333,0.7092
334,0.7069
335,0.7072
336,0.7106
337,0.7142
338,0.7096
339,0.7094
340,0.7096
341,0.7046
342,0.7005
343,0.7061
344,0.7081
345,0.7146
346,0.71
347,0.7031
348,0.7021
349,0.7011
350,0.7035
351,0.6985
352,0.7108
353,0.7039
354,0.7104
355,0.7129
356,0.7057
357,0.7004
358,0.7078
359,0.706
360,0.6895
361,0.7059
362,0.7067
363,0.7037
364,0.7123
365,0.7129
366,0.7101
367,0.7077
368,0.7021
369,0.7058
370,0.7086
371,0.6987
372,0.71
373,0.7097
374,0.7085
375,0.711
376,0.7127
377,0.7116
378,0.7132
379,0.7137
380,0.7147
381,0.7124
382,0.7125
383,0.7132
384,0.7132
385,0.7132
386,0.715
387,0.7012
388,0.6824
389,0.7043
390,0.7006
391,0.7062
392,0.7049
393,0.7107
394,0.7031
395,0.713
396,0.7002
397,0.7109
398,0.7073
399,0.7035
400,0.7171
401,0.7269
402,0.7357
403,0.7354
404,0.7331
405,0.7314
406,0.7261
407,0.7302
408,0.7282
409,0.7202
410,0.7156
411,0.7208
412,0.7288
413,0.7273
414,0.7291
415,0.7272
416,0.7279
417,0.7278
418,0.7146
419,0.7277
420,0.7292
421,0.7323
422,0.732
423,0.7313
424,0.731
425,0.7325
426,0.7329
427,0.7325
428,0.7325
429,0.7336
430,0.7338
431,0.7334
432,0.7299
433,0.7304
434,0.7288
435,0.7251
436,0.7229
437,0.7234
438,0.7246
439,0.7238
440,0.7229
441,0.7199
442,0.7271
443,0.7255
444,0.7281
445,0.7273
446,0.7269
447,0.7273
448,0.7252
449,0.7312
450,0.7308
451,0.7215
452,0.725
453,0.7265
454,0.7288
455,0.7352
456,0.732
457,0.7338
458,0.7323
459,0.7325
460,0.7324
461,0.7316
462,0.7302
463,0.7295
464,0.728
465,0.7238
466,0.7248
467,0.7248
468,0.7243
469,0.7272
470,0.7264
471,0.7254
472,0.7291
473,0.7278
474,0.7274
475,0.7266
476,0.7259
477,0.7265
478,0.7231
479,0.7241
480,0.7221
481,0.732
482,0.7324
483,0.7309
484,0.7336
485,0.7322
486,0.7309
487,0.73
488,0.7286
489,0.7291
490,0.7264
491,0.7258
492,0.7276
493,0.7259
494,0.7285
495,0.7244
496,0.7215
497,0.7259
498,0.7346
499,0.7301
500,0.7341
501,0.738
502,0.7394
503,0.7417
504,0.7431
505,0.745
506,0.7438
507,0.741
508,0.7399
509,0.7398
510,0.7409
511,0.7403
512,0.7392
513,0.7402
514,0.742
515,0.7402
516,0.7378
517,0.7366
518,0.7355
519,0.7357
520,0.7308
521,0.732
522,0.7386
523,0.7372
524,0.7401
525,0.7364
526,0.7357
527,0.7372
528,0.7371
529,0.7362
530,0.7372
531,0.7386
532,0.7373
533,0.7351
534,0.7367
535,0.7381
536,0.7393
537,0.7364
538,0.7351
539,0.7341
540,0.7383
541,0.7402
542,0.7375
543,0.7398
544,0.7402
545,0.7377
546,0.7385
547,0.7405
548,0.7384
549,0.7412
550,0.7436
551,0.7439
552,0.7428
553,0.7439
554,0.7396
555,0.7397
556,0.7399
557,0.7368
558,0.7407
559,0.7422
560,0.744
561,0.746
562,0.7414
563,0.744
564,0.7435
565,0.741
566,0.7433
567,0.7408
568,0.7453
569,0.745
570,0.7422
571,0.7423
572,0.7435
573,0.7425
574,0.7467
575,0.7434
576,0.7462
577,0.7451
578,0.7502
579,0.7478
580,0.746
581,0.7438
582,0.745
583,0.7458
584,0.7409
585,0.7433
586,0.745
587,0.7392
588,0.7401
589,0.7418
590,0.7447
591,0.7397
592,0.7402
593,0.7364
594,0.7387
595,0.7396
596,0.7394
597,0.7428
598,0.7369
599,0.7331
600,0.7397
601,0.7438
602,0.7484
603,0.7501
604,0.7472
605,0.7502
606,0.7491
607,0.7464
608,0.748
609,0.7478
610,0.7492
611,0.7455
612,0.7467
613,0.7446
614,0.7438
615,0.7477
616,0.7471
617,0.7472
618,0.7489
619,0.746
620,0.7467
621,0.7465
622,0.7475
623,0.7466
624,0.7443
625,0.7474
626,0.7491
627,0.7461
628,0.7505
629,0.7544
630,0.747
631,0.7478
632,0.7522
633,0.75
634,0.7496
635,0.7506
636,0.751
637,0.7511
638,0.7465
639,0.7489
640,0.7544
641,0.7515
642,0.7518
643,0.7509
644,0.7544
645,0.7546
646,0.75
647,0.7506
648,0.7511
649,0.7512
650,0.7514
651,0.7487
652,0.7496
653,0.7484
654,0.7526
655,0.7509
656,0.752
657,0.7497
658,0.7523
659,0.751
660,0.7511
661,0.7538
662,0.7543
663,0.7516
664,0.752
665,0.7538
666,0.7511
667,0.7531
668,0.7531
669,0.7518
670,0.7518
671,0.7529
672,0.7547
673,0.7538
674,0.758
675,0.7566
676,0.755
677,0.7583
678,0.755
679,0.7547
680,0.7521
681,0.7576
682,0.7584
683,0.756
684,0.7561
685,0.7587
686,0.7551
687,0.7527
688,0.753
689,0.7546
690,0.751
691,0.754
692,0.7561
693,0.7549
694,0.7508
695,0.7522
696,0.7555
697,0.7584
698,0.7573
699,0.7545
700,0.7581
701,0.7565
702,0.7586
703,0.7598
704,0.7609
705,0.7581
706,0.7615
707,0.7607
708,0.7568
709,0.759
710,0.7567
711,0.761
712,0.7584
713,0.7555
714,0.7576
715,0.7573
716,0.7611
717,0.7608
718,0.7596
719,0.7588
720,0.7613
721,0.7624
722,0.7595
723,0.7612
724,0.7576
725,0.7564
726,0.7561
727,0.7597
728,0.7562
729,0.7549
730,0.7556
731,0.7562
732,0.7592
733,0.7608
734,0.7606
735,0.7593
736,0.7596
737,0.758
738,0.762
739,0.7599
740,0.761
741,0.7637
742,0.7643
743,0.7627
744,0.7627
745,0.7606
746,0.7627
747,0.7666
748,0.7631
749,0.7626
750,0.7632
751,0.7622
752,0.7637
753,0.7637
754,0.759
755,0.7653
756,0.7655
757,0.7635
758,0.7619
759,0.7642
760,0.764
761,0.762
762,0.7623
763,0.761
764,0.7628
765,0.7643
766,0.7652
767,0.7693
768,0.7641
769,0.7654
770,0.7606
771,0.7612
772,0.7597
773,0.7619
774,0.7602
775,0.7635
776,0.7646
777,0.7663
778,0.7678
779,0.7656
780,0.7631
781,0.7638
782,0.7623
783,0.76
784,0.764
785,0.7647
786,0.7632
787,0.7584
788,0.7641
789,0.7663
790,0.7616
791,0.7599
792,0.7552
793,0.7628
794,0.7616
795,0.7665
796,0.7662
797,0.7631
798,0.7634
799,0.7632
800,0.7594
801,0.7585
802,0.7571
803,0.7592
804,0.7591
805,0.7594
806,0.7563
807,0.7539
808,0.754
809,0.7574
810,0.7583
811,0.7576
812,0.7538
813,0.7556
814,0.7563
815,0.7557
816,0.754
817,0.7587
818,0.7569
819,0.7604
820,0.7537
821,0.7581
822,0.7552
823,0.7571
824,0.759
825,0.759
826,0.7601
827,0.7612
828,0.7409
829,0.7586
830,0.7562
831,0.7536
832,0.7573
833,0.7609
834,0.7581
835,0.7567
836,0.7476
837,0.7587
838,0.7595
839,0.7555
840,0.7571
841,0.7549
842,0.7559
843,0.7581
844,0.7513
845,0.754
846,0.7565
847,0.7554
848,0.7542
849,0.7572
850,0.7553
851,0.7513
852,0.7505
853,0.7516
854,0.7556
855,0.7542
856,0.7497
857,0.7536
858,0.7547
859,0.7476
860,0.7491
861,0.7559
862,0.7544
863,0.7569
864,0.7542
865,0.7555
866,0.754
867,0.756
868,0.7503
869,0.7545
870,0.7547
871,0.7549
872,0.7495
873,0.7543
874,0.758
875,0.753
876,0.7508
877,0.7569
878,0.7511
879,0.7547
880,0.7533
881,0.7548
882,0.7524
883,0.7522
884,0.747
885,0.751
886,0.7493
887,0.752
888,0.7515
889,0.755
890,0.7535
891,0.7554
892,0.7543
893,0.7576
894,0.757
895,0.7569
896,0.7572
897,0.7563
898,0.757
899,0.7584
900,0.7582
901,0.7578
902,0.7581
903,0.7591
904,0.7573
905,0.7568
906,0.753
907,0.755
908,0.7532
909,0.7538
910,0.7535
911,0.7538
912,0.7573
913,0.7552
914,0.7549
915,0.7583
916,0.7554
917,0.7573
918,0.7548
919,0.7561
920,0.7556
921,0.7566
922,0.7545
923,0.7552
924,0.7534
925,0.7547
926,0.7558
927,0.7536
928,0.7555
929,0.7572
930,0.7532
931,0.754
932,0.7519
933,0.7532
934,0.7537
935,0.753
936,0.7553
937,0.7576
938,0.7572
939,0.7551
940,0.7553
941,0.7545
942,0.7519
943,0.753
944,0.7537
945,0.7532
946,0.7547
947,0.7487
948,0.7522
949,0.7541
950,0.7558
951,0.7543
952,0.7496
953,0.7557
954,0.7533
955,0.7551
956,0.7506
957,0.7515
958,0.7494
959,0.7537
960,0.7537
961,0.755
962,0.7555
963,0.7524
964,0.7509
965,0.7518
966,0.7554
967,0.7533
968,0.7507
969,0.7524
970,0.7523
971,0.7515
972,0.7512
973,0.7517
974,0.7513
975,0.7538
976,0.7497
977,0.7517
978,0.754
979,0.7526
980,0.7501
981,0.7499
982,0.7523
983,0.7525
984,0.7525
985,0.753
986,0.7535
987,0.7504
988,0.7534
989,0.7528
990,0.7558
991,0.7541
992,0.7549
993,0.7546
994,0.7555
995,0.7563
996,0.7559
997,0.7541
998,0.7559
999,0.7554
