,accuracy
618,0.746
619,0.7474
620,0.7455
621,0.7482
622,0.7509
623,0.7496
624,0.7485
625,0.7519
626,0.7503
627,0.7541
628,0.7537
629,0.752
630,0.747
631,0.7487
632,0.753
633,0.7516
634,0.7508
635,0.7507
636,0.7487
637,0.7479
638,0.7533
639,0.7525
640,0.7508
641,0.7559
642,0.7525
643,0.7529
644,0.7547
645,0.7541
646,0.7497
647,0.7507
648,0.7517
649,0.7515
650,0.7506
651,0.7543
652,0.7557
653,0.7541
654,0.7555
655,0.7542
656,0.7532
657,0.7508
658,0.741
659,0.755
660,0.7506
661,0.7542
662,0.7548
663,0.7569
664,0.7609
665,0.7624
666,0.7535
667,0.7503
668,0.7541
669,0.7519
670,0.7571
671,0.7572
672,0.763
673,0.7592
674,0.7626
675,0.761
676,0.7583
677,0.7574
678,0.7624
679,0.7633
680,0.7633
681,0.7628
682,0.7618
683,0.7575
684,0.75
685,0.7543
686,0.7588
687,0.7568
688,0.7595
689,0.7586
690,0.7619
691,0.7617
692,0.7626
693,0.7613
694,0.7618
695,0.7606
696,0.7615
697,0.7623
698,0.7622
699,0.762
700,0.763
701,0.7642
702,0.7639
703,0.766
704,0.7654
705,0.7661
706,0.7677
707,0.7656
708,0.7667
709,0.766
710,0.7646
711,0.767
712,0.7653
713,0.764
714,0.7648
715,0.7656
716,0.7643
717,0.767
718,0.7591
719,0.7566
720,0.7594
721,0.7653
722,0.7649
723,0.7659
724,0.7694
725,0.768
726,0.7682
727,0.768
728,0.7703
729,0.7705
730,0.7704
731,0.7691
732,0.7599
733,0.7572
734,0.758
735,0.7667
736,0.7653
737,0.7674
738,0.7685
739,0.7652
740,0.7648
741,0.7624
742,0.7659
743,0.7693
744,0.7636
745,0.7665
746,0.7654
747,0.7687
748,0.7713
749,0.773
750,0.7675
751,0.7691
752,0.7665
753,0.7623
754,0.7648
755,0.7615
756,0.7648
757,0.757
758,0.7653
759,0.7647
760,0.7635
761,0.762
762,0.7648
763,0.7623
764,0.7638
765,0.7649
766,0.7618
767,0.7667
768,0.7644
769,0.7677
770,0.7695
771,0.7683
772,0.7698
773,0.7637
774,0.7647
775,0.7638
776,0.7642
777,0.7686
778,0.7717
779,0.7693
780,0.7657
781,0.7674
782,0.763
783,0.7636
784,0.7658
785,0.7672
786,0.7707
787,0.7692
788,0.7706
789,0.7694
790,0.7703
791,0.7712
792,0.7705
793,0.77
794,0.7686
795,0.7689
796,0.7687
797,0.7704
798,0.7699
799,0.7694
800,0.7736
801,0.7736
802,0.7748
803,0.7784
804,0.7745
805,0.7769
806,0.7767
807,0.7774
808,0.7751
809,0.7748
810,0.7769
811,0.7781
812,0.7766
813,0.7781
814,0.7786
815,0.777
816,0.7767
817,0.776
818,0.7761
819,0.7748
820,0.7687
821,0.7665
822,0.7699
823,0.7729
824,0.7738
825,0.775
826,0.7743
827,0.7737
828,0.7677
829,0.7742
830,0.7739
831,0.7673
832,0.7707
833,0.7739
834,0.7754
835,0.7762
836,0.7746
837,0.7749
838,0.7784
839,0.7743
840,0.7698
841,0.7725
842,0.7683
843,0.7685
844,0.7742
845,0.7732
846,0.7735
847,0.7715
848,0.7744
849,0.7733
850,0.7749
851,0.764
852,0.7717
853,0.7657
854,0.7656
855,0.7731
856,0.7756
857,0.7741
858,0.7749
859,0.7743
860,0.7728
861,0.77
862,0.7684
863,0.7694
864,0.7717
865,0.7714
866,0.7673
867,0.7747
868,0.7742
869,0.7719
870,0.7733
871,0.7716
872,0.7702
873,0.7736
874,0.7691
875,0.775
876,0.7739
877,0.7695
878,0.7746
879,0.7759
880,0.7742
881,0.7762
882,0.7735
883,0.7748
884,0.7711
885,0.7757
886,0.7727
887,0.7716
888,0.7764
889,0.7774
890,0.7763
891,0.7749
892,0.7739
893,0.7762
894,0.7736
895,0.7713
896,0.7736
897,0.7728
898,0.7744
899,0.7762
900,0.7776
901,0.7794
902,0.7786
903,0.7794
904,0.7808
905,0.7815
906,0.7805
907,0.779
908,0.781
909,0.7786
910,0.7821
911,0.7788
912,0.775
913,0.7721
914,0.7778
915,0.7795
916,0.7832
917,0.7846
918,0.7811
919,0.7813
920,0.782
921,0.781
922,0.7795
923,0.779
924,0.7805
925,0.7786
926,0.7825
927,0.7807
928,0.7794
929,0.7801
930,0.7767
931,0.7766
932,0.7788
933,0.7782
934,0.7795
935,0.7779
936,0.7785
937,0.7783
938,0.7655
939,0.7762
