,accuracy
297,0.6622
298,0.6612
299,0.6586
300,0.6784
301,0.6802
302,0.6831
303,0.6872
304,0.6859
305,0.6871
306,0.6849
307,0.6677
308,0.6676
309,0.6655
310,0.6703
311,0.676
312,0.6839
313,0.69
314,0.6845
315,0.6939
316,0.6843
317,0.6892
318,0.6897
319,0.6877
320,0.6829
321,0.684
322,0.6796
323,0.6734
324,0.6887
325,0.6875
326,0.6819
327,0.6881
328,0.6741
329,0.6705
330,0.6898
331,0.6888
332,0.6889
333,0.692
334,0.6895
335,0.6871
336,0.6791
337,0.6811
338,0.6777
339,0.6853
340,0.6943
341,0.6844
342,0.6906
343,0.6797
344,0.6972
345,0.6805
346,0.688
347,0.682
348,0.6606
349,0.6857
350,0.69
351,0.6819
352,0.6772
353,0.6775
354,0.6906
355,0.6912
356,0.6906
357,0.6927
358,0.6796
359,0.6796
360,0.6948
361,0.6905
362,0.6877
363,0.6868
364,0.6917
365,0.6876
366,0.6901
367,0.6967
368,0.6879
369,0.6991
370,0.6889
371,0.6885
372,0.6893
373,0.6938
374,0.6939
375,0.694
376,0.6863
377,0.6889
378,0.6985
379,0.6967
380,0.6973
381,0.6878
382,0.6944
383,0.6918
384,0.6971
385,0.698
386,0.6925
387,0.688
388,0.6826
389,0.6937
390,0.6937
391,0.6786
392,0.6863
393,0.6934
394,0.6888
395,0.6785
396,0.6951
397,0.6981
398,0.696
399,0.6971
400,0.708
401,0.7103
402,0.7096
403,0.7141
404,0.7098
405,0.7147
406,0.7139
407,0.7146
408,0.7111
409,0.7005
410,0.6961
411,0.7072
412,0.7054
413,0.7053
414,0.702
415,0.7146
416,0.6997
417,0.7108
418,0.7046
419,0.7215
420,0.7133
421,0.7074
422,0.7083
423,0.7055
424,0.7145
425,0.7155
426,0.7107
427,0.715
428,0.7161
429,0.7165
430,0.7092
431,0.715
432,0.7211
433,0.7141
434,0.7053
435,0.7097
436,0.7115
437,0.7135
438,0.7125
439,0.7086
440,0.7153
441,0.7117
442,0.7182
443,0.7128
444,0.7129
445,0.7183
446,0.7195
447,0.7163
448,0.7105
449,0.7072
450,0.719
451,0.7126
452,0.7189
453,0.7064
454,0.716
455,0.7209
456,0.7142
457,0.704
458,0.7192
459,0.7266
460,0.7172
461,0.7151
462,0.7043
463,0.7146
464,0.7156
465,0.724
466,0.7137
467,0.7122
468,0.7147
469,0.7194
470,0.7233
471,0.7212
472,0.7188
473,0.7175
474,0.7217
475,0.7247
476,0.7189
477,0.7214
478,0.7225
479,0.7163
480,0.7096
481,0.713
482,0.7116
483,0.7202
484,0.7195
485,0.7156
486,0.7233
487,0.7159
488,0.7174
489,0.713
490,0.7186
491,0.7244
492,0.7193
493,0.7232
494,0.72
495,0.7265
496,0.7264
497,0.7233
498,0.7266
499,0.7189
500,0.7338
501,0.7328
502,0.7347
503,0.7375
504,0.7363
505,0.7363
506,0.7351
507,0.7339
508,0.7274
509,0.7233
510,0.7198
511,0.7304
512,0.7365
513,0.7294
514,0.7302
515,0.7339
516,0.7353
517,0.7328
518,0.7341
519,0.7251
520,0.7365
521,0.7334
522,0.7311
523,0.7337
524,0.7319
525,0.7263
526,0.7352
527,0.7408
528,0.7295
529,0.7405
530,0.7335
531,0.7243
532,0.7395
533,0.7332
534,0.7264
535,0.7297
536,0.7296
537,0.734
538,0.7361
539,0.7285
540,0.7272
541,0.7352
542,0.7286
543,0.7304
544,0.73
545,0.728
546,0.7438
547,0.7422
548,0.7386
549,0.7341
550,0.7363
551,0.745
552,0.7418
553,0.738
554,0.7327
555,0.7328
556,0.7355
557,0.7355
558,0.74
559,0.7298
560,0.7317
561,0.7406
562,0.7383
563,0.7404
564,0.733
565,0.7328
566,0.7271
567,0.734
568,0.7395
569,0.7356
570,0.7353
571,0.7361
572,0.7371
573,0.7414
574,0.7431
575,0.7443
576,0.7415
577,0.734
578,0.7426
579,0.7339
580,0.7311
581,0.7331
582,0.7395
583,0.7416
584,0.7437
585,0.7377
586,0.7441
587,0.7411
588,0.7439
589,0.7472
590,0.743
591,0.7442
592,0.7413
593,0.7454
594,0.7349
595,0.736
596,0.7406
597,0.7388
598,0.7383
599,0.7389
600,0.7489
601,0.7465
602,0.7465
603,0.7517
604,0.752
605,0.7508
606,0.7534
607,0.7528
608,0.7517
609,0.7521
610,0.7428
611,0.7271
612,0.7423
613,0.7402
614,0.7492
615,0.7474
616,0.7504
617,0.7505
618,0.7536
619,0.7525
620,0.7429
621,0.7516
622,0.7463
623,0.7565
624,0.7529
625,0.7544
626,0.7603
627,0.7523
628,0.7486
629,0.7513
630,0.7565
631,0.7552
632,0.751
633,0.7529
634,0.7517
635,0.7515
636,0.7515
637,0.7514
638,0.7491
639,0.7491
640,0.7461
641,0.7519
642,0.7517
643,0.7561
644,0.7547
645,0.7591
646,0.754
647,0.7535
648,0.7483
649,0.7498
650,0.7457
651,0.7514
652,0.7589
653,0.7553
654,0.7439
655,0.7382
656,0.7582
657,0.7565
658,0.7484
659,0.7573
660,0.7535
661,0.7587
662,0.7517
663,0.7521
664,0.7528
665,0.754
666,0.7613
667,0.7558
668,0.7478
669,0.7615
670,0.7528
671,0.7577
672,0.7532
673,0.7562
674,0.7539
675,0.7526
676,0.7441
677,0.7462
678,0.7523
679,0.749
680,0.7566
681,0.7578
682,0.7569
683,0.7615
684,0.7548
685,0.7568
686,0.7603
687,0.7507
688,0.7525
689,0.7532
690,0.7496
691,0.7484
692,0.749
693,0.7595
694,0.7555
695,0.763
696,0.755
697,0.7612
698,0.7582
699,0.7608
700,0.7633
701,0.7645
702,0.7656
703,0.7664
704,0.7661
705,0.7664
706,0.7633
707,0.7658
708,0.7637
709,0.7555
710,0.7548
711,0.761
712,0.7662
713,0.7673
714,0.7598
715,0.7675
716,0.7606
717,0.7631
718,0.76
719,0.7652
720,0.7657
721,0.7625
722,0.7605
723,0.7624
724,0.7545
725,0.7672
726,0.7638
727,0.7643
728,0.7651
729,0.7629
730,0.7622
731,0.7619
732,0.7649
733,0.7644
734,0.7636
735,0.7629
736,0.7663
737,0.7702
738,0.7713
739,0.7716
740,0.7715
741,0.7671
742,0.7626
743,0.7672
744,0.7607
745,0.7639
746,0.7616
747,0.763
748,0.7645
749,0.7625
750,0.7671
751,0.77
752,0.7718
753,0.7736
754,0.7745
755,0.7657
756,0.7602
757,0.7612
758,0.7629
759,0.7627
760,0.7656
761,0.7655
762,0.7604
763,0.7612
764,0.7641
765,0.7694
766,0.7649
767,0.7631
768,0.7628
769,0.7628
770,0.7635
771,0.7604
772,0.7645
773,0.7654
774,0.7662
775,0.7697
776,0.7701
777,0.7676
778,0.7667
779,0.7738
780,0.7697
781,0.7637
782,0.7721
783,0.7631
784,0.7662
785,0.7685
786,0.7649
787,0.7689
788,0.7651
789,0.7618
790,0.7665
791,0.7656
792,0.7678
793,0.7591
794,0.7657
795,0.7655
796,0.7662
797,0.7688
798,0.7607
799,0.7706
800,0.7724
801,0.7703
802,0.7717
803,0.7741
804,0.7733
805,0.7764
806,0.7714
807,0.7737
808,0.7669
809,0.7666
810,0.7668
811,0.7693
812,0.7688
813,0.7728
814,0.7688
815,0.7722
816,0.7732
817,0.7686
818,0.769
819,0.7715
820,0.7728
821,0.7753
822,0.7719
823,0.7712
824,0.7777
825,0.7783
826,0.7782
827,0.7747
828,0.7676
829,0.7679
830,0.7749
831,0.7697
832,0.7768
833,0.779
834,0.7704
835,0.77
836,0.773
837,0.774
838,0.7763
839,0.776
840,0.7816
841,0.7768
842,0.776
843,0.7811
844,0.7851
845,0.772
846,0.7764
847,0.7761
848,0.7766
849,0.7703
850,0.7711
851,0.7686
852,0.7721
853,0.7734
854,0.7794
855,0.7807
856,0.7748
857,0.7799
858,0.7803
859,0.7755
860,0.7772
861,0.7768
862,0.7766
863,0.7735
864,0.7718
865,0.7752
866,0.7757
867,0.7732
868,0.7729
869,0.7785
870,0.7723
871,0.7704
872,0.7748
873,0.7756
874,0.7774
875,0.7746
876,0.7749
877,0.7757
878,0.7773
879,0.7771
880,0.776
881,0.7807
882,0.7791
883,0.7796
884,0.7763
885,0.7768
886,0.7682
887,0.7807
888,0.7758
889,0.7801
890,0.7769
891,0.7784
892,0.7751
893,0.7742
894,0.7731
895,0.7698
896,0.7811
897,0.7783
898,0.7817
899,0.7789
900,0.778
901,0.7763
902,0.777
903,0.7779
904,0.7783
905,0.7792
906,0.7794
907,0.7806
908,0.7778
909,0.7807
910,0.7709
911,0.7689
912,0.7729
913,0.7792
914,0.7792
915,0.7851
916,0.7839
917,0.7876
918,0.789
919,0.7879
920,0.7805
921,0.7651
922,0.7794
923,0.7814
924,0.7809
925,0.7852
926,0.7859
927,0.7848
928,0.7827
929,0.7848
930,0.783
931,0.7833
932,0.7823
933,0.7809
934,0.7814
935,0.7864
936,0.787
937,0.7901
938,0.7868
939,0.7759
940,0.7854
941,0.7703
942,0.7807
943,0.7811
944,0.7807
945,0.7833
946,0.7826
947,0.7867
948,0.7831
949,0.7844
950,0.7839
951,0.7876
952,0.7901
953,0.7823
954,0.7922
955,0.7917
956,0.7857
957,0.7918
958,0.7915
959,0.7927
960,0.79
961,0.7882
962,0.7871
963,0.7847
964,0.7851
965,0.7847
966,0.783
967,0.7897
968,0.7881
969,0.7853
970,0.7877
971,0.7788
972,0.7834
973,0.779
974,0.7838
975,0.7883
976,0.7883
977,0.7931
978,0.7938
979,0.7811
980,0.7871
981,0.7915
982,0.7911
983,0.79
984,0.7845
985,0.7928
986,0.7939
987,0.7936
988,0.7924
989,0.7943
990,0.7912
991,0.7907
992,0.7906
993,0.7896
994,0.7869
995,0.7956
996,0.7867
997,0.7895
998,0.7909
999,0.7866
