,accuracy
523,0.7562
524,0.7542
525,0.7564
526,0.7522
527,0.7584
528,0.7564
529,0.7581
530,0.7582
531,0.7634
532,0.7564
533,0.7579
534,0.7625
535,0.7618
536,0.7612
537,0.7598
538,0.7556
539,0.764
540,0.7512
541,0.7599
542,0.7598
543,0.7613
544,0.7662
545,0.7677
546,0.7648
547,0.7641
548,0.7579
549,0.7513
550,0.7572
551,0.7624
552,0.7526
553,0.7629
554,0.7565
555,0.7583
556,0.7626
557,0.7693
558,0.7653
559,0.7689
560,0.7676
561,0.763
562,0.7618
563,0.7633
564,0.7472
565,0.7567
566,0.7555
567,0.7603
568,0.7608
569,0.7566
570,0.7558
571,0.7522
572,0.7571
573,0.7607
574,0.7645
575,0.7581
576,0.7634
577,0.7597
578,0.7609
579,0.7544
580,0.7573
581,0.7607
582,0.7621
583,0.7657
584,0.7663
585,0.7682
586,0.7672
587,0.766
588,0.7658
589,0.7661
590,0.7677
591,0.7663
592,0.7688
593,0.7685
594,0.7684
595,0.7673
596,0.7672
597,0.7674
598,0.7437
599,0.7506
600,0.7682
601,0.772
602,0.7723
603,0.7726
604,0.7718
605,0.7723
606,0.7741
607,0.7728
608,0.7754
609,0.7728
610,0.752
611,0.7597
612,0.7706
613,0.7707
614,0.7732
615,0.7706
616,0.7693
617,0.7703
618,0.7676
619,0.7705
620,0.7687
621,0.7729
622,0.7656
623,0.7688
624,0.768
625,0.7694
626,0.7676
627,0.771
628,0.7745
629,0.7718
630,0.7763
631,0.7728
632,0.775
633,0.7728
634,0.7752
635,0.7762
636,0.776
637,0.7773
638,0.7776
639,0.7781
640,0.7783
641,0.7715
642,0.7588
643,0.7703
644,0.7669
645,0.7733
646,0.7765
647,0.7754
648,0.7708
649,0.7721
650,0.7686
651,0.7673
652,0.7735
653,0.7651
654,0.7772
655,0.7753
656,0.7661
657,0.7784
658,0.7738
659,0.7702
660,0.7623
661,0.7719
662,0.7726
663,0.7722
664,0.7735
665,0.7716
666,0.77
667,0.7726
668,0.7697
669,0.7727
670,0.767
671,0.7735
672,0.7713
673,0.7786
674,0.7696
675,0.7755
676,0.7773
677,0.7709
678,0.7736
679,0.7704
680,0.7717
681,0.7718
682,0.773
683,0.7718
684,0.7714
685,0.7726
686,0.7662
687,0.7706
688,0.7727
689,0.773
690,0.7753
691,0.7767
692,0.7785
693,0.7747
694,0.7775
695,0.7768
696,0.7761
697,0.7788
698,0.7783
699,0.7781
700,0.7811
701,0.7844
702,0.7841
703,0.7851
704,0.7883
705,0.784
706,0.7843
707,0.7851
708,0.7824
709,0.7831
710,0.783
711,0.7837
712,0.7578
713,0.7773
714,0.7727
715,0.7853
716,0.7825
717,0.7829
718,0.7845
719,0.7838
720,0.7852
721,0.7833
722,0.7719
723,0.7789
724,0.7838
725,0.7842
726,0.7864
727,0.7888
728,0.7906
729,0.791
730,0.7916
731,0.7913
732,0.7911
733,0.7914
734,0.7906
735,0.792
736,0.7919
737,0.7901
738,0.7905
739,0.7905
740,0.7911
741,0.7893
742,0.7906
743,0.7927
744,0.7904
745,0.7881
746,0.7759
747,0.7793
748,0.7867
749,0.791
750,0.7888
751,0.7875
752,0.7838
753,0.791
754,0.7909
755,0.7881
756,0.7874
757,0.7789
758,0.7819
759,0.7817
760,0.7819
761,0.7891
762,0.7838
763,0.7868
764,0.7864
765,0.7845
766,0.7854
767,0.7858
768,0.781
769,0.7674
770,0.7753
771,0.7805
772,0.7835
773,0.7876
774,0.7888
775,0.7901
776,0.7875
777,0.7866
778,0.7837
779,0.785
780,0.7907
781,0.7913
782,0.7944
783,0.7949
784,0.7957
785,0.7965
786,0.7966
787,0.7969
788,0.7712
789,0.7787
790,0.7874
791,0.7866
792,0.7915
793,0.7921
794,0.7924
795,0.7936
796,0.793
797,0.7932
798,0.7925
799,0.7929
800,0.7957
801,0.795
802,0.7952
803,0.7967
804,0.7975
805,0.7954
806,0.7971
807,0.7989
808,0.7973
809,0.7981
810,0.7988
811,0.7984
812,0.7937
813,0.7774
814,0.7856
815,0.7919
816,0.7969
817,0.7925
818,0.7977
819,0.7971
820,0.7956
821,0.7874
822,0.7812
823,0.7955
824,0.7949
825,0.7953
826,0.789
827,0.7934
828,0.7816
829,0.7886
830,0.7932
831,0.7922
832,0.7894
833,0.7902
834,0.7914
835,0.7924
836,0.7908
837,0.7877
838,0.7896
839,0.7878
840,0.7915
841,0.7957
842,0.7935
843,0.7905
844,0.7901
845,0.7919
846,0.7919
847,0.7882
848,0.7876
849,0.7925
850,0.7921
851,0.7943
852,0.7949
853,0.7932
854,0.7901
855,0.7885
856,0.7938
857,0.7925
858,0.7946
859,0.7932
860,0.797
861,0.792
862,0.788
863,0.7916
864,0.7898
865,0.7942
866,0.7907
867,0.7895
868,0.7931
869,0.7922
870,0.7916
871,0.7976
872,0.7976
873,0.7969
874,0.7983
875,0.7969
876,0.7927
877,0.7832
878,0.796
879,0.7983
880,0.7993
881,0.8022
882,0.8015
883,0.8021
884,0.799
885,0.8012
886,0.8011
887,0.8031
888,0.7987
889,0.7993
890,0.7996
891,0.7989
892,0.8008
893,0.7997
894,0.8
895,0.8005
896,0.7998
897,0.7689
898,0.79
899,0.7925
900,0.7926
901,0.7935
902,0.7951
903,0.7966
904,0.7943
905,0.7946
906,0.7947
907,0.7948
908,0.7965
909,0.7956
910,0.7962
911,0.7894
912,0.7887
913,0.7881
914,0.7976
915,0.7959
916,0.7938
917,0.7971
918,0.7936
919,0.7967
920,0.797
921,0.8021
922,0.7976
923,0.8026
924,0.7996
925,0.8014
926,0.8038
927,0.8026
928,0.8009
929,0.7977
930,0.7937
931,0.8007
932,0.7983
933,0.7972
934,0.7978
935,0.7999
936,0.7982
937,0.8018
938,0.8033
939,0.7954
940,0.8005
941,0.799
942,0.8021
943,0.8009
944,0.8011
945,0.8047
946,0.8022
947,0.8034
948,0.8051
949,0.7959
950,0.7876
951,0.801
952,0.801
953,0.8029
954,0.8048
955,0.8058
956,0.8041
957,0.8047
958,0.8055
959,0.805
960,0.8055
961,0.805
962,0.8063
963,0.8055
964,0.8061
965,0.8063
966,0.8052
967,0.8072
968,0.8066
969,0.8045
970,0.8064
971,0.8063
972,0.8056
973,0.8054
974,0.8062
975,0.805
976,0.8037
977,0.7966
978,0.7973
979,0.806
980,0.8026
981,0.8007
982,0.798
983,0.7973
984,0.7962
985,0.7983
986,0.7955
987,0.7978
988,0.7979
989,0.8026
990,0.7949
991,0.7993
992,0.7979
993,0.796
994,0.7991
995,0.8045
996,0.8021
997,0.7982
998,0.7992
999,0.7992
