wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from WANDB_API_KEY.
wandb: Currently logged in as: fredella-pang (fredella-pang-university-of-calgary-in-alberta) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: WARNING Ignoring project 'continual_CIFAR10_RESNET18' when running a sweep.
wandb: setting up run 9oqhpd7k
wandb: Tracking run with wandb version 0.27.2
wandb: Run data is saved locally in /scratch/freddyp/wandb_agents/wandb/run-20260710_201931-9oqhpd7k
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run RESNET18_CIFAR10_dst_sparsity_0.95_pruning_ratio_0.3_delta_t_1
wandb: ⭐️ View project at https://wandb.ai/fredella-pang-university-of-calgary-in-alberta/DST%20Continual%20Learning
wandb: 🧹 View sweep at https://wandb.ai/fredella-pang-university-of-calgary-in-alberta/DST%20Continual%20Learning/sweeps/fwmccalv
wandb: 🚀 View run at https://wandb.ai/fredella-pang-university-of-calgary-in-alberta/DST%20Continual%20Learning/runs/9oqhpd7k
------------------------------
optimizer: adam
lr: 0.001
clip_grad_norm: 0.5
task: CIFAR10
model: RESNET18
benchmark: continual
warm_start_subset_ratio: 10
log_every: 1
seed: 8
batch_size: 256
disable_wandb: False
wandb_project: 
sparsifier: set
sparsity: 0.95
num_mask_updates: 100000
t_end_ratio: 0.8
pruning_ratio: 0.3
t_accel_ratio: 0.2
initial_sparsity: 0.0
------------------------------
Using device: cuda
[Sparsifier] set | sparsity=0.95 | total_steps=108000 | t_end=86400 

  0%|          | 0/100 [00:00<?, ?it/s]
Iter 5 | Epoch 38:  39%|███▉      | 39/100 [09:30<14:50, 14.61s/it, acc=0.994, lr=0.001, test_acc=0.701]
Iter 5 | Epoch 39:  39%|███▉      | 39/100 [09:30<14:50, 14.61s/it, acc=0.994, lr=0.001, test_acc=0.701]
Iter 5 | Epoch 39:  39%|███▉      | 39/100 [09:45<14:50, 14.61s/it, acc=0.994, lr=0.001, test_acc=0.706]
Iter 5 | Epoch 39:  40%|████      | 40/100 [09:45<14:36, 14.61s/it, acc=0.994, lr=0.001, test_acc=0.706]
Iter 5 | Epoch 40:  40%|████      | 40/100 [09:45<14:36, 14.61s/it, acc=0.994, lr=0.001, test_acc=0.706]
Iter 5 | Epoch 40:  40%|████      | 40/100 [09:59<14:36, 14.61s/it, acc=0.994, lr=0.001, test_acc=0.704]
Iter 5 | Epoch 40:  41%|████      | 41/100 [09:59<14:21, 14.60s/it, acc=0.994, lr=0.001, test_acc=0.704]
Iter 5 | Epoch 41:  41%|████      | 41/100 [09:59<14:21, 14.60s/it, acc=0.994, lr=0.001, test_acc=0.704]
Iter 5 | Epoch 41:  41%|████      | 41/100 [10:14<14:21, 14.60s/it, acc=0.994, lr=0.001, test_acc=0.7]  
Iter 5 | Epoch 41:  42%|████▏     | 42/100 [10:14<14:07, 14.61s/it, acc=0.994, lr=0.001, test_acc=0.7]
Iter 5 | Epoch 42:  42%|████▏     | 42/100 [10:14<14:07, 14.61s/it, acc=0.994, lr=0.001, test_acc=0.7]
Iter 5 | Epoch 42:  42%|████▏     | 42/100 [10:28<14:07, 14.61s/it, acc=0.994, lr=0.001, test_acc=0.685]
Iter 5 | Epoch 42:  43%|████▎     | 43/100 [10:28<13:53, 14.62s/it, acc=0.994, lr=0.001, test_acc=0.685]
Iter 5 | Epoch 43:  43%|████▎     | 43/100 [10:28<13:53, 14.62s/it, acc=0.994, lr=0.001, test_acc=0.685]
Iter 5 | Epoch 43:  43%|████▎     | 43/100 [10:43<13:53, 14.62s/it, acc=0.994, lr=0.001, test_acc=0.693]
Iter 5 | Epoch 43:  44%|████▍     | 44/100 [10:43<13:38, 14.61s/it, acc=0.994, lr=0.001, test_acc=0.693]
Iter 5 | Epoch 44:  44%|████▍     | 44/100 [10:43<13:38, 14.61s/it, acc=0.994, lr=0.001, test_acc=0.693]
Iter 5 | Epoch 44:  44%|████▍     | 44/100 [10:58<13:38, 14.61s/it, acc=0.994, lr=0.001, test_acc=0.705]
Iter 5 | Epoch 44:  45%|████▌     | 45/100 [10:58<13:23, 14.61s/it, acc=0.994, lr=0.001, test_acc=0.705]
Iter 5 | Epoch 45:  45%|████▌     | 45/100 [10:58<13:23, 14.61s/it, acc=0.994, lr=0.001, test_acc=0.705]
Iter 5 | Epoch 45:  45%|████▌     | 45/100 [11:12<13:23, 14.61s/it, acc=0.993, lr=0.001, test_acc=0.695]
Iter 5 | Epoch 45:  46%|████▌     | 46/100 [11:12<13:08, 14.60s/it, acc=0.993, lr=0.001, test_acc=0.695]
Iter 5 | Epoch 46:  46%|████▌     | 46/100 [11:12<13:08, 14.60s/it, acc=0.993, lr=0.001, test_acc=0.695]
Iter 5 | Epoch 46:  46%|████▌     | 46/100 [11:27<13:08, 14.60s/it, acc=0.994, lr=0.001, test_acc=0.705]
Iter 5 | Epoch 46:  47%|████▋     | 47/100 [11:27<12:53, 14.60s/it, acc=0.994, lr=0.001, test_acc=0.705]
Iter 5 | Epoch 47:  47%|████▋     | 47/100 [11:27<12:53, 14.60s/it, acc=0.994, lr=0.001, test_acc=0.705]
Iter 5 | Epoch 47:  47%|████▋     | 47/100 [11:41<12:53, 14.60s/it, acc=0.995, lr=0.001, test_acc=0.698]
Iter 5 | Epoch 47:  48%|████▊     | 48/100 [11:41<12:38, 14.59s/it, acc=0.995, lr=0.001, test_acc=0.698]
Iter 5 | Epoch 48:  48%|████▊     | 48/100 [11:41<12:38, 14.59s/it, acc=0.995, lr=0.001, test_acc=0.698]
Iter 5 | Epoch 48:  48%|████▊     | 48/100 [11:56<12:38, 14.59s/it, acc=0.995, lr=0.001, test_acc=0.712]
Iter 5 | Epoch 48:  49%|████▉     | 49/100 [11:56<12:24, 14.59s/it, acc=0.995, lr=0.001, test_acc=0.712]
Iter 5 | Epoch 49:  49%|████▉     | 49/100 [11:56<12:24, 14.59s/it, acc=0.995, lr=0.001, test_acc=0.712]
Iter 5 | Epoch 49:  49%|████▉     | 49/100 [12:10<12:24, 14.59s/it, acc=0.994, lr=0.001, test_acc=0.711]
Iter 5 | Epoch 49:  50%|█████     | 50/100 [12:10<12:09, 14.58s/it, acc=0.994, lr=0.001, test_acc=0.711]
Iter 5 | Epoch 50:  50%|█████     | 50/100 [12:10<12:09, 14.58s/it, acc=0.994, lr=0.001, test_acc=0.711]
Iter 5 | Epoch 50:  50%|█████     | 50/100 [12:25<12:09, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.694]
Iter 5 | Epoch 50:  51%|█████     | 51/100 [12:25<11:54, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.694]
Iter 5 | Epoch 51:  51%|█████     | 51/100 [12:25<11:54, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.694]
Iter 5 | Epoch 51:  51%|█████     | 51/100 [12:40<11:54, 14.58s/it, acc=0.994, lr=0.001, test_acc=0.692]
Iter 5 | Epoch 51:  52%|█████▏    | 52/100 [12:40<11:39, 14.58s/it, acc=0.994, lr=0.001, test_acc=0.692]
Iter 5 | Epoch 52:  52%|█████▏    | 52/100 [12:40<11:39, 14.58s/it, acc=0.994, lr=0.001, test_acc=0.692]
Iter 5 | Epoch 52:  52%|█████▏    | 52/100 [12:54<11:39, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.705]
Iter 5 | Epoch 52:  53%|█████▎    | 53/100 [12:54<11:24, 14.57s/it, acc=0.995, lr=0.001, test_acc=0.705]
Iter 5 | Epoch 53:  53%|█████▎    | 53/100 [12:54<11:24, 14.57s/it, acc=0.995, lr=0.001, test_acc=0.705]
Iter 5 | Epoch 53:  53%|█████▎    | 53/100 [13:09<11:24, 14.57s/it, acc=0.994, lr=0.001, test_acc=0.702]
Iter 5 | Epoch 53:  54%|█████▍    | 54/100 [13:09<11:10, 14.57s/it, acc=0.994, lr=0.001, test_acc=0.702]
Iter 5 | Epoch 54:  54%|█████▍    | 54/100 [13:09<11:10, 14.57s/it, acc=0.994, lr=0.001, test_acc=0.702]
Iter 5 | Epoch 54:  54%|█████▍    | 54/100 [13:23<11:10, 14.57s/it, acc=0.994, lr=0.001, test_acc=0.71] 
Iter 5 | Epoch 54:  55%|█████▌    | 55/100 [13:23<10:55, 14.58s/it, acc=0.994, lr=0.001, test_acc=0.71]
Iter 5 | Epoch 55:  55%|█████▌    | 55/100 [13:23<10:55, 14.58s/it, acc=0.994, lr=0.001, test_acc=0.71]
Iter 5 | Epoch 55:  55%|█████▌    | 55/100 [13:38<10:55, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.704]
Iter 5 | Epoch 55:  56%|█████▌    | 56/100 [13:38<10:41, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.704]
Iter 5 | Epoch 56:  56%|█████▌    | 56/100 [13:38<10:41, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.704]
Iter 5 | Epoch 56:  56%|█████▌    | 56/100 [13:52<10:41, 14.58s/it, acc=0.994, lr=0.001, test_acc=0.701]
Iter 5 | Epoch 56:  57%|█████▋    | 57/100 [13:52<10:26, 14.58s/it, acc=0.994, lr=0.001, test_acc=0.701]
Iter 5 | Epoch 57:  57%|█████▋    | 57/100 [13:52<10:26, 14.58s/it, acc=0.994, lr=0.001, test_acc=0.701]
Iter 5 | Epoch 57:  57%|█████▋    | 57/100 [14:07<10:26, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.707]
Iter 5 | Epoch 57:  58%|█████▊    | 58/100 [14:07<10:12, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.707]
Iter 5 | Epoch 58:  58%|█████▊    | 58/100 [14:07<10:12, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.707]
Iter 5 | Epoch 58:  58%|█████▊    | 58/100 [14:22<10:12, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.718]
Iter 5 | Epoch 58:  59%|█████▉    | 59/100 [14:22<09:58, 14.59s/it, acc=0.995, lr=0.001, test_acc=0.718]
Iter 5 | Epoch 59:  59%|█████▉    | 59/100 [14:22<09:58, 14.59s/it, acc=0.995, lr=0.001, test_acc=0.718]
Iter 5 | Epoch 59:  59%|█████▉    | 59/100 [14:36<09:58, 14.59s/it, acc=0.995, lr=0.001, test_acc=0.704]
Iter 5 | Epoch 59:  60%|██████    | 60/100 [14:36<09:43, 14.59s/it, acc=0.995, lr=0.001, test_acc=0.704]
Iter 5 | Epoch 60:  60%|██████    | 60/100 [14:36<09:43, 14.59s/it, acc=0.995, lr=0.001, test_acc=0.704]
Iter 5 | Epoch 60:  60%|██████    | 60/100 [14:51<09:43, 14.59s/it, acc=0.995, lr=0.001, test_acc=0.705]
Iter 5 | Epoch 60:  61%|██████    | 61/100 [14:51<09:28, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.705]
Iter 5 | Epoch 61:  61%|██████    | 61/100 [14:51<09:28, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.705]
Iter 5 | Epoch 61:  61%|██████    | 61/100 [15:05<09:28, 14.58s/it, acc=0.994, lr=0.001, test_acc=0.698]
Iter 5 | Epoch 61:  62%|██████▏   | 62/100 [15:05<09:13, 14.58s/it, acc=0.994, lr=0.001, test_acc=0.698]
Iter 5 | Epoch 62:  62%|██████▏   | 62/100 [15:05<09:13, 14.58s/it, acc=0.994, lr=0.001, test_acc=0.698]
Iter 5 | Epoch 62:  62%|██████▏   | 62/100 [15:20<09:13, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.711]
Iter 5 | Epoch 62:  63%|██████▎   | 63/100 [15:20<08:59, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.711]
Iter 5 | Epoch 63:  63%|██████▎   | 63/100 [15:20<08:59, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.711]
Iter 5 | Epoch 63:  63%|██████▎   | 63/100 [15:35<08:59, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.685]
Iter 5 | Epoch 63:  64%|██████▍   | 64/100 [15:35<08:44, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.685]
Iter 5 | Epoch 64:  64%|██████▍   | 64/100 [15:35<08:44, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.685]
Iter 5 | Epoch 64:  64%|██████▍   | 64/100 [15:49<08:44, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.705]
Iter 5 | Epoch 64:  65%|██████▌   | 65/100 [15:49<08:30, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.705]
Iter 5 | Epoch 65:  65%|██████▌   | 65/100 [15:49<08:30, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.705]
Iter 5 | Epoch 65:  65%|██████▌   | 65/100 [16:04<08:30, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.713]
Iter 5 | Epoch 65:  66%|██████▌   | 66/100 [16:04<08:15, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.713]
Iter 5 | Epoch 66:  66%|██████▌   | 66/100 [16:04<08:15, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.713]
Iter 5 | Epoch 66:  66%|██████▌   | 66/100 [16:18<08:15, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.694]
Iter 5 | Epoch 66:  67%|██████▋   | 67/100 [16:18<08:01, 14.59s/it, acc=0.995, lr=0.001, test_acc=0.694]
Iter 5 | Epoch 67:  67%|██████▋   | 67/100 [16:18<08:01, 14.59s/it, acc=0.995, lr=0.001, test_acc=0.694]
Iter 5 | Epoch 67:  67%|██████▋   | 67/100 [16:33<08:01, 14.59s/it, acc=0.995, lr=0.001, test_acc=0.709]
Iter 5 | Epoch 67:  68%|██████▊   | 68/100 [16:33<07:46, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.709]
Iter 5 | Epoch 68:  68%|██████▊   | 68/100 [16:33<07:46, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.709]
Iter 5 | Epoch 68:  68%|██████▊   | 68/100 [16:47<07:46, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.712]
Iter 5 | Epoch 68:  69%|██████▉   | 69/100 [16:47<07:31, 14.57s/it, acc=0.995, lr=0.001, test_acc=0.712]
Iter 5 | Epoch 69:  69%|██████▉   | 69/100 [16:47<07:31, 14.57s/it, acc=0.995, lr=0.001, test_acc=0.712]
Iter 5 | Epoch 69:  69%|██████▉   | 69/100 [17:02<07:31, 14.57s/it, acc=0.996, lr=0.001, test_acc=0.707]
Iter 5 | Epoch 69:  70%|███████   | 70/100 [17:02<07:17, 14.58s/it, acc=0.996, lr=0.001, test_acc=0.707]
Iter 5 | Epoch 70:  70%|███████   | 70/100 [17:02<07:17, 14.58s/it, acc=0.996, lr=0.001, test_acc=0.707]
Iter 5 | Epoch 70:  70%|███████   | 70/100 [17:17<07:17, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.713]
Iter 5 | Epoch 70:  71%|███████   | 71/100 [17:17<07:02, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.713]
Iter 5 | Epoch 71:  71%|███████   | 71/100 [17:17<07:02, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.713]
Iter 5 | Epoch 71:  71%|███████   | 71/100 [17:31<07:02, 14.58s/it, acc=0.996, lr=0.001, test_acc=0.704]
Iter 5 | Epoch 71:  72%|███████▏  | 72/100 [17:31<06:48, 14.58s/it, acc=0.996, lr=0.001, test_acc=0.704]
Iter 5 | Epoch 72:  72%|███████▏  | 72/100 [17:31<06:48, 14.58s/it, acc=0.996, lr=0.001, test_acc=0.704]
Iter 5 | Epoch 72:  72%|███████▏  | 72/100 [17:46<06:48, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.702]
Iter 5 | Epoch 72:  73%|███████▎  | 73/100 [17:46<06:33, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.702]
Iter 5 | Epoch 73:  73%|███████▎  | 73/100 [17:46<06:33, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.702]
Iter 5 | Epoch 73:  73%|███████▎  | 73/100 [18:00<06:33, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.699]
Iter 5 | Epoch 73:  74%|███████▍  | 74/100 [18:00<06:19, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.699]
Iter 5 | Epoch 74:  74%|███████▍  | 74/100 [18:00<06:19, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.699]
Iter 5 | Epoch 74:  74%|███████▍  | 74/100 [18:15<06:19, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.715]
Iter 5 | Epoch 74:  75%|███████▌  | 75/100 [18:15<06:04, 14.59s/it, acc=0.995, lr=0.001, test_acc=0.715]
Iter 5 | Epoch 75:  75%|███████▌  | 75/100 [18:15<06:04, 14.59s/it, acc=0.995, lr=0.001, test_acc=0.715]
Iter 5 | Epoch 75:  75%|███████▌  | 75/100 [18:30<06:04, 14.59s/it, acc=0.995, lr=0.001, test_acc=0.698]
Iter 5 | Epoch 75:  76%|███████▌  | 76/100 [18:30<05:49, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.698]
Iter 5 | Epoch 76:  76%|███████▌  | 76/100 [18:30<05:49, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.698]
Iter 5 | Epoch 76:  76%|███████▌  | 76/100 [18:44<05:49, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.709]
Iter 5 | Epoch 76:  77%|███████▋  | 77/100 [18:44<05:35, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.709]
Iter 5 | Epoch 77:  77%|███████▋  | 77/100 [18:44<05:35, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.709]
Iter 5 | Epoch 77:  77%|███████▋  | 77/100 [18:59<05:35, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.708]
Iter 5 | Epoch 77:  78%|███████▊  | 78/100 [18:59<05:20, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.708]
Iter 5 | Epoch 78:  78%|███████▊  | 78/100 [18:59<05:20, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.708]
Iter 5 | Epoch 78:  78%|███████▊  | 78/100 [19:13<05:20, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.71] 
Iter 5 | Epoch 78:  79%|███████▉  | 79/100 [19:13<05:06, 14.57s/it, acc=0.995, lr=0.001, test_acc=0.71]
Iter 5 | Epoch 79:  79%|███████▉  | 79/100 [19:13<05:06, 14.57s/it, acc=0.995, lr=0.001, test_acc=0.71]
Iter 5 | Epoch 79:  79%|███████▉  | 79/100 [19:28<05:06, 14.57s/it, acc=0.995, lr=0.001, test_acc=0.714]
Iter 5 | Epoch 79:  80%|████████  | 80/100 [19:28<04:51, 14.57s/it, acc=0.995, lr=0.001, test_acc=0.714]
Iter 5 | Epoch 80:  80%|████████  | 80/100 [19:28<04:51, 14.57s/it, acc=0.995, lr=0.001, test_acc=0.714]
Iter 5 | Epoch 80:  80%|████████  | 80/100 [19:42<04:51, 14.57s/it, acc=0.996, lr=0.001, test_acc=0.705]
Iter 5 | Epoch 80:  81%|████████  | 81/100 [19:42<04:36, 14.57s/it, acc=0.996, lr=0.001, test_acc=0.705]
Iter 5 | Epoch 81:  81%|████████  | 81/100 [19:42<04:36, 14.57s/it, acc=0.996, lr=0.001, test_acc=0.705]
Iter 5 | Epoch 81:  81%|████████  | 81/100 [19:57<04:36, 14.57s/it, acc=0.997, lr=0.001, test_acc=0.705]
Iter 5 | Epoch 81:  82%|████████▏ | 82/100 [19:57<04:22, 14.58s/it, acc=0.997, lr=0.001, test_acc=0.705]
Iter 5 | Epoch 82:  82%|████████▏ | 82/100 [19:57<04:22, 14.58s/it, acc=0.997, lr=0.001, test_acc=0.705]
Iter 5 | Epoch 82:  82%|████████▏ | 82/100 [20:12<04:22, 14.58s/it, acc=0.996, lr=0.001, test_acc=0.705]
Iter 5 | Epoch 82:  83%|████████▎ | 83/100 [20:12<04:07, 14.59s/it, acc=0.996, lr=0.001, test_acc=0.705]
Iter 5 | Epoch 83:  83%|████████▎ | 83/100 [20:12<04:07, 14.59s/it, acc=0.996, lr=0.001, test_acc=0.705]
Iter 5 | Epoch 83:  83%|████████▎ | 83/100 [20:26<04:07, 14.59s/it, acc=0.996, lr=0.001, test_acc=0.718]
Iter 5 | Epoch 83:  84%|████████▍ | 84/100 [20:26<03:53, 14.58s/it, acc=0.996, lr=0.001, test_acc=0.718]
Iter 5 | Epoch 84:  84%|████████▍ | 84/100 [20:26<03:53, 14.58s/it, acc=0.996, lr=0.001, test_acc=0.718]
Iter 5 | Epoch 84:  84%|████████▍ | 84/100 [20:41<03:53, 14.58s/it, acc=0.996, lr=0.001, test_acc=0.712]
Iter 5 | Epoch 84:  85%|████████▌ | 85/100 [20:41<03:38, 14.58s/it, acc=0.996, lr=0.001, test_acc=0.712]
Iter 5 | Epoch 85:  85%|████████▌ | 85/100 [20:41<03:38, 14.58s/it, acc=0.996, lr=0.001, test_acc=0.712]
Iter 5 | Epoch 85:  85%|████████▌ | 85/100 [20:55<03:38, 14.58s/it, acc=0.996, lr=0.001, test_acc=0.704]
Iter 5 | Epoch 85:  86%|████████▌ | 86/100 [20:55<03:24, 14.58s/it, acc=0.996, lr=0.001, test_acc=0.704]
Iter 5 | Epoch 86:  86%|████████▌ | 86/100 [20:55<03:24, 14.58s/it, acc=0.996, lr=0.001, test_acc=0.704]
Iter 5 | Epoch 86:  86%|████████▌ | 86/100 [21:10<03:24, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.709]
Iter 5 | Epoch 86:  87%|████████▋ | 87/100 [21:10<03:09, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.709]
Iter 5 | Epoch 87:  87%|████████▋ | 87/100 [21:10<03:09, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.709]
Iter 5 | Epoch 87:  87%|████████▋ | 87/100 [21:24<03:09, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.709]
Iter 5 | Epoch 87:  88%|████████▊ | 88/100 [21:24<02:54, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.709]
Iter 5 | Epoch 88:  88%|████████▊ | 88/100 [21:24<02:54, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.709]
Iter 5 | Epoch 88:  88%|████████▊ | 88/100 [21:39<02:54, 14.58s/it, acc=0.996, lr=0.001, test_acc=0.71] 
Iter 5 | Epoch 88:  89%|████████▉ | 89/100 [21:39<02:40, 14.57s/it, acc=0.996, lr=0.001, test_acc=0.71]
Iter 5 | Epoch 89:  89%|████████▉ | 89/100 [21:39<02:40, 14.57s/it, acc=0.996, lr=0.001, test_acc=0.71]
Iter 5 | Epoch 89:  89%|████████▉ | 89/100 [21:54<02:40, 14.57s/it, acc=0.997, lr=0.001, test_acc=0.708]
Iter 5 | Epoch 89:  90%|█████████ | 90/100 [21:54<02:25, 14.58s/it, acc=0.997, lr=0.001, test_acc=0.708]
Iter 5 | Epoch 90:  90%|█████████ | 90/100 [21:54<02:25, 14.58s/it, acc=0.997, lr=0.001, test_acc=0.708]
Iter 5 | Epoch 90:  90%|█████████ | 90/100 [22:08<02:25, 14.58s/it, acc=0.996, lr=0.001, test_acc=0.709]
Iter 5 | Epoch 90:  91%|█████████ | 91/100 [22:08<02:11, 14.58s/it, acc=0.996, lr=0.001, test_acc=0.709]
Iter 5 | Epoch 91:  91%|█████████ | 91/100 [22:08<02:11, 14.58s/it, acc=0.996, lr=0.001, test_acc=0.709]
Iter 5 | Epoch 91:  91%|█████████ | 91/100 [22:23<02:11, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.706]
Iter 5 | Epoch 91:  92%|█████████▏| 92/100 [22:23<01:56, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.706]
Iter 5 | Epoch 92:  92%|█████████▏| 92/100 [22:23<01:56, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.706]
Iter 5 | Epoch 92:  92%|█████████▏| 92/100 [22:37<01:56, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.715]
Iter 5 | Epoch 92:  93%|█████████▎| 93/100 [22:37<01:42, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.715]
Iter 5 | Epoch 93:  93%|█████████▎| 93/100 [22:37<01:42, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.715]
Iter 5 | Epoch 93:  93%|█████████▎| 93/100 [22:52<01:42, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.705]
Iter 5 | Epoch 93:  94%|█████████▍| 94/100 [22:52<01:27, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.705]
Iter 5 | Epoch 94:  94%|█████████▍| 94/100 [22:52<01:27, 14.58s/it, acc=0.995, lr=0.001, test_acc=0.705]
Iter 5 | Epoch 94:  94%|█████████▍| 94/100 [23:07<01:27, 14.58s/it, acc=0.996, lr=0.001, test_acc=0.708]
Iter 5 | Epoch 94:  95%|█████████▌| 95/100 [23:07<01:12, 14.58s/it, acc=0.996, lr=0.001, test_acc=0.708]
Iter 5 | Epoch 95:  95%|█████████▌| 95/100 [23:07<01:12, 14.58s/it, acc=0.996, lr=0.001, test_acc=0.708]
Iter 5 | Epoch 95:  95%|█████████▌| 95/100 [23:21<01:12, 14.58s/it, acc=0.996, lr=0.001, test_acc=0.705]
Iter 5 | Epoch 95:  96%|█████████▌| 96/100 [23:21<00:58, 14.58s/it, acc=0.996, lr=0.001, test_acc=0.705]
Iter 5 | Epoch 96:  96%|█████████▌| 96/100 [23:21<00:58, 14.58s/it, acc=0.996, lr=0.001, test_acc=0.705]
Iter 5 | Epoch 96:  96%|█████████▌| 96/100 [23:36<00:58, 14.58s/it, acc=0.997, lr=0.001, test_acc=0.703]
Iter 5 | Epoch 96:  97%|█████████▋| 97/100 [23:36<00:43, 14.59s/it, acc=0.997, lr=0.001, test_acc=0.703]
Iter 5 | Epoch 97:  97%|█████████▋| 97/100 [23:36<00:43, 14.59s/it, acc=0.997, lr=0.001, test_acc=0.703]
Iter 5 | Epoch 97:  97%|█████████▋| 97/100 [23:50<00:43, 14.59s/it, acc=0.996, lr=0.001, test_acc=0.719]
Iter 5 | Epoch 97:  98%|█████████▊| 98/100 [23:50<00:29, 14.59s/it, acc=0.996, lr=0.001, test_acc=0.719]
Iter 5 | Epoch 98:  98%|█████████▊| 98/100 [23:50<00:29, 14.59s/it, acc=0.996, lr=0.001, test_acc=0.719]
Iter 5 | Epoch 98:  98%|█████████▊| 98/100 [24:05<00:29, 14.59s/it, acc=0.996, lr=0.001, test_acc=0.716]
Iter 5 | Epoch 98:  99%|█████████▉| 99/100 [24:05<00:14, 14.59s/it, acc=0.996, lr=0.001, test_acc=0.716]
Iter 5 | Epoch 99:  99%|█████████▉| 99/100 [24:05<00:14, 14.59s/it, acc=0.996, lr=0.001, test_acc=0.716]
Iter 5 | Epoch 99:  99%|█████████▉| 99/100 [24:19<00:14, 14.59s/it, acc=0.997, lr=0.001, test_acc=0.709]
Iter 5 | Epoch 99: 100%|██████████| 100/100 [24:19<00:00, 14.58s/it, acc=0.997, lr=0.001, test_acc=0.709]
Iter 5 | Epoch 99: 100%|██████████| 100/100 [24:19<00:00, 14.60s/it, acc=0.997, lr=0.001, test_acc=0.709]

  0%|          | 0/100 [00:00<?, ?it/s]
Iter 6 | Epoch 0:   0%|          | 0/100 [00:00<?, ?it/s]
Iter 6 | Epoch 0:   0%|          | 0/100 [00:16<?, ?it/s, acc=0.957, lr=0.0001, test_acc=0.709]
Iter 6 | Epoch 0:   1%|          | 1/100 [00:16<27:38, 16.75s/it, acc=0.957, lr=0.0001, test_acc=0.709]
Iter 6 | Epoch 1:   1%|          | 1/100 [00:16<27:38, 16.75s/it, acc=0.957, lr=0.0001, test_acc=0.709]
Iter 6 | Epoch 1:   1%|          | 1/100 [00:33<27:38, 16.75s/it, acc=0.96, lr=0.0002, test_acc=0.711] 
