,accuracy
159,0.6059
160,0.6304
161,0.6395
162,0.6386
163,0.635
164,0.6267
165,0.6428
166,0.6393
167,0.6364
168,0.6139
169,0.6401
170,0.6224
171,0.6372
172,0.6126
173,0.637
174,0.6388
175,0.6379
176,0.6472
177,0.641
178,0.6542
179,0.6562
180,0.625
181,0.6398
182,0.648
183,0.6548
184,0.6261
185,0.6419
186,0.6264
187,0.6437
188,0.5905
189,0.6277
190,0.6503
191,0.6433
192,0.6309
193,0.648
194,0.6437
195,0.6307
196,0.6463
197,0.6411
198,0.6553
199,0.6251
200,0.6572
201,0.66
202,0.664
203,0.674
204,0.6813
205,0.6872
206,0.6825
207,0.6842
208,0.6824
209,0.6706
210,0.6782
211,0.6863
212,0.6841
213,0.6759
214,0.6889
215,0.6711
216,0.6672
217,0.674
218,0.6701
219,0.6763
220,0.6838
221,0.6556
222,0.6679
223,0.6686
224,0.6519
225,0.6806
226,0.6755
227,0.6765
228,0.6826
229,0.6704
230,0.6797
231,0.6773
232,0.6593
233,0.6787
234,0.6845
235,0.6736
236,0.6882
237,0.6765
238,0.6805
239,0.6765
240,0.6695
241,0.6841
242,0.6815
243,0.6614
244,0.6813
245,0.6574
246,0.6874
247,0.6749
248,0.6799
249,0.6772
250,0.6841
251,0.6536
252,0.6898
253,0.6777
254,0.6753
255,0.6821
256,0.6758
257,0.6938
258,0.6726
259,0.6828
260,0.6872
261,0.682
262,0.6701
263,0.6562
264,0.6923
265,0.681
266,0.6844
267,0.666
268,0.6705
269,0.6626
270,0.6847
271,0.6595
272,0.6779
273,0.6779
274,0.6688
275,0.6799
276,0.6804
277,0.6665
278,0.6877
279,0.6689
280,0.6789
281,0.6768
282,0.6771
283,0.6788
284,0.6896
285,0.6899
286,0.6809
287,0.6888
288,0.6863
289,0.6908
290,0.676
291,0.6764
292,0.6599
293,0.6876
294,0.6815
295,0.6768
296,0.6829
297,0.6803
298,0.6813
299,0.6837
300,0.6864
301,0.6877
302,0.6873
303,0.6887
304,0.6908
305,0.6972
306,0.6986
307,0.6862
308,0.706
309,0.7044
310,0.7096
311,0.7075
312,0.7074
313,0.6957
314,0.707
315,0.6952
316,0.7057
317,0.6984
318,0.702
319,0.6934
320,0.6996
321,0.7116
322,0.6977
323,0.6985
324,0.7034
325,0.6973
326,0.7036
327,0.693
328,0.7097
329,0.7041
330,0.6951
331,0.7154
332,0.7054
333,0.6895
334,0.7043
335,0.6977
336,0.6943
337,0.6972
338,0.6963
339,0.7061
340,0.6984
341,0.7048
342,0.6979
343,0.6961
344,0.6918
345,0.6929
346,0.6965
347,0.7073
348,0.7077
349,0.6938
350,0.6964
351,0.7068
352,0.7072
353,0.7072
354,0.7049
355,0.7045
356,0.7061
357,0.7067
358,0.6965
359,0.6912
360,0.7147
361,0.7116
362,0.7116
363,0.7124
364,0.7003
365,0.6886
366,0.7077
367,0.6971
368,0.7067
369,0.7049
370,0.6841
371,0.7022
372,0.7082
373,0.7009
374,0.7019
375,0.7107
376,0.7019
377,0.6998
378,0.706
379,0.7066
380,0.7026
381,0.7048
382,0.7071
383,0.7056
384,0.7141
385,0.7039
386,0.7156
387,0.7094
388,0.705
389,0.7088
390,0.6976
391,0.6924
392,0.7064
393,0.7147
394,0.7034
395,0.7072
396,0.6987
397,0.7043
398,0.6981
399,0.713
400,0.7149
401,0.706
402,0.7109
403,0.7094
404,0.7153
405,0.7129
406,0.724
407,0.7178
408,0.7185
409,0.7257
410,0.724
411,0.7172
412,0.731
413,0.7216
414,0.7228
415,0.7234
416,0.7226
417,0.7273
418,0.729
419,0.7241
420,0.7317
421,0.7189
422,0.7253
423,0.7225
424,0.7273
425,0.7225
426,0.712
427,0.7273
428,0.7244
429,0.7227
430,0.7215
431,0.7273
432,0.724
433,0.7139
434,0.7214
435,0.7276
436,0.7334
437,0.7211
438,0.7196
439,0.7242
440,0.7216
441,0.7208
442,0.7239
443,0.7246
444,0.7381
445,0.7346
446,0.7241
447,0.7209
448,0.7275
449,0.7243
450,0.7227
451,0.7237
452,0.7188
453,0.7205
454,0.7235
455,0.7207
456,0.7335
457,0.7225
458,0.7296
459,0.7284
460,0.7241
461,0.7282
462,0.7186
463,0.7262
464,0.7204
465,0.7226
466,0.7192
467,0.7115
468,0.7253
469,0.7265
470,0.7332
471,0.724
472,0.7313
473,0.7117
474,0.7297
475,0.7296
476,0.7345
477,0.719
478,0.7226
479,0.7208
480,0.7354
481,0.7268
482,0.7318
483,0.7364
484,0.7304
485,0.7243
486,0.7288
487,0.7287
488,0.7171
489,0.7323
490,0.7307
491,0.7322
492,0.7283
493,0.73
494,0.7235
495,0.7248
496,0.7319
497,0.7278
498,0.721
499,0.7211
500,0.7267
501,0.7208
502,0.7225
503,0.7319
504,0.7262
505,0.737
506,0.7368
507,0.7393
508,0.7392
509,0.7338
510,0.7346
511,0.7415
512,0.7318
513,0.7334
514,0.7362
515,0.7412
516,0.7374
517,0.7299
518,0.7363
519,0.7359
520,0.7458
521,0.7358
522,0.738
523,0.733
524,0.7348
525,0.7341
526,0.7327
527,0.7291
528,0.7331
529,0.7357
530,0.7404
531,0.7378
532,0.7254
533,0.7395
534,0.7348
535,0.739
536,0.741
537,0.7382
538,0.7403
539,0.7414
540,0.7408
541,0.7313
542,0.737
543,0.7391
544,0.741
545,0.7322
546,0.7374
547,0.7389
548,0.7432
549,0.7367
550,0.7449
551,0.7384
552,0.7401
553,0.739
554,0.7413
555,0.7377
556,0.7294
557,0.7358
558,0.7409
559,0.7319
560,0.7376
561,0.7423
562,0.7393
563,0.7396
564,0.7432
565,0.7392
566,0.7394
567,0.7412
568,0.7383
569,0.7377
570,0.7386
571,0.7429
572,0.7472
573,0.7374
574,0.7402
575,0.7412
576,0.7435
577,0.7407
578,0.7422
579,0.746
580,0.7406
581,0.7394
582,0.7412
583,0.7422
584,0.7476
585,0.74
586,0.7456
587,0.7461
588,0.7478
589,0.7454
590,0.7398
591,0.7464
592,0.7457
593,0.7455
594,0.74
595,0.7372
596,0.7352
597,0.7377
598,0.7454
599,0.7435
600,0.7451
601,0.7348
602,0.7393
603,0.7422
604,0.7457
605,0.7473
606,0.7515
607,0.7478
608,0.7451
609,0.7464
610,0.7471
611,0.7423
612,0.7481
613,0.7436
614,0.7505
615,0.7459
616,0.7491
617,0.7489
618,0.751
619,0.7533
620,0.7495
621,0.7478
622,0.7488
623,0.7486
624,0.7494
625,0.748
626,0.7508
627,0.7477
628,0.75
629,0.7555
630,0.7522
631,0.7474
632,0.754
633,0.7571
634,0.7493
635,0.754
636,0.7518
637,0.7577
638,0.7479
639,0.752
640,0.7548
641,0.7577
642,0.752
643,0.7513
644,0.7524
645,0.7538
646,0.7563
647,0.7566
648,0.7521
649,0.7554
650,0.7566
651,0.7549
652,0.7583
653,0.7562
654,0.7547
655,0.7563
656,0.7533
657,0.7544
658,0.7588
659,0.7518
660,0.7561
661,0.7552
662,0.751
663,0.7545
664,0.7484
665,0.7533
666,0.7584
667,0.7601
668,0.7532
669,0.7557
670,0.7548
671,0.7524
672,0.7476
673,0.7514
674,0.75
675,0.7557
676,0.7537
677,0.76
678,0.7574
679,0.7579
680,0.757
681,0.7571
682,0.7597
683,0.7599
684,0.7584
685,0.76
686,0.7512
687,0.7498
688,0.7596
689,0.7593
690,0.7528
691,0.7556
692,0.7542
693,0.7564
694,0.755
695,0.7488
696,0.7528
697,0.7527
698,0.7573
699,0.7541
700,0.7555
701,0.7514
702,0.7487
703,0.7548
704,0.756
705,0.7581
706,0.755
707,0.7627
708,0.759
709,0.7587
710,0.7562
711,0.7621
712,0.7568
713,0.7598
714,0.7625
715,0.7638
716,0.7588
717,0.7566
718,0.7587
719,0.7564
720,0.7597
721,0.7598
722,0.7605
723,0.7596
724,0.7634
725,0.7604
726,0.7542
727,0.7596
728,0.7574
729,0.7553
730,0.7579
731,0.755
732,0.7586
733,0.759
734,0.7557
735,0.7604
736,0.7604
737,0.758
738,0.7607
739,0.7622
740,0.7647
741,0.7614
742,0.7631
743,0.7553
744,0.7616
745,0.7585
746,0.7553
747,0.7591
748,0.7619
749,0.7632
750,0.7609
751,0.7563
752,0.7608
753,0.7617
754,0.7627
755,0.7612
756,0.7616
757,0.7648
758,0.7604
759,0.7655
760,0.7628
761,0.7625
762,0.7635
763,0.7606
764,0.7612
765,0.7668
766,0.7624
767,0.7587
768,0.7614
769,0.7608
770,0.7621
771,0.7651
772,0.7649
773,0.7655
774,0.7627
775,0.7621
776,0.7588
777,0.763
778,0.7646
779,0.7616
780,0.7605
781,0.7573
782,0.7596
783,0.7616
784,0.7601
785,0.7617
786,0.7638
787,0.764
788,0.7603
789,0.758
790,0.7609
791,0.7615
792,0.7597
793,0.7607
794,0.7534
795,0.7595
796,0.7593
797,0.7599
798,0.7629
799,0.7667
800,0.7638
801,0.7572
802,0.7567
803,0.7604
804,0.762
805,0.7624
806,0.7669
807,0.7659
808,0.768
809,0.7701
810,0.7665
811,0.7691
812,0.7668
813,0.7685
814,0.7651
815,0.7667
816,0.765
817,0.7657
818,0.7672
819,0.7633
820,0.765
821,0.7627
822,0.7659
823,0.7682
824,0.7658
825,0.7709
826,0.7724
827,0.7701
828,0.7695
829,0.7703
830,0.7649
831,0.7678
832,0.7642
833,0.762
834,0.7664
835,0.7669
836,0.7667
837,0.7654
838,0.7642
839,0.7686
840,0.7652
841,0.7613
842,0.7582
843,0.7657
844,0.7666
845,0.766
846,0.7699
847,0.7643
848,0.7635
849,0.7632
850,0.7666
851,0.7674
852,0.7626
853,0.7678
854,0.7654
855,0.7667
856,0.7639
857,0.7668
858,0.7655
859,0.7669
860,0.7679
861,0.7632
862,0.7684
863,0.7669
864,0.7654
865,0.7652
866,0.768
867,0.7659
868,0.7667
869,0.7647
870,0.7666
871,0.7673
872,0.7707
873,0.77
874,0.7677
875,0.7662
876,0.7724
877,0.7679
878,0.7748
879,0.7736
880,0.7741
881,0.7739
882,0.7694
883,0.7715
884,0.7712
885,0.7718
886,0.7725
887,0.7716
888,0.7747
889,0.7713
890,0.7654
891,0.7694
892,0.7695
893,0.7697
894,0.7716
895,0.7736
896,0.7745
897,0.7737
898,0.7769
899,0.775
900,0.7747
901,0.769
902,0.7665
903,0.7671
904,0.7688
905,0.7714
906,0.7706
907,0.7726
908,0.7728
909,0.7729
910,0.7744
911,0.7731
912,0.7735
913,0.7745
914,0.7739
915,0.773
916,0.7734
917,0.7737
918,0.7736
919,0.7747
920,0.7749
921,0.7737
922,0.774
923,0.7718
924,0.7575
925,0.767
926,0.7727
927,0.7706
928,0.7721
929,0.7737
930,0.7778
931,0.7781
932,0.7758
933,0.7772
934,0.778
935,0.7711
936,0.7658
937,0.7728
938,0.7709
939,0.7733
940,0.7719
941,0.7745
942,0.7772
943,0.7721
944,0.7677
945,0.7731
946,0.7709
947,0.7774
948,0.7777
949,0.7783
950,0.7799
951,0.7743
952,0.7718
953,0.7692
954,0.7707
955,0.7727
956,0.7754
957,0.7761
958,0.7773
959,0.7754
960,0.7792
961,0.7758
962,0.7774
963,0.7782
964,0.7793
965,0.7766
966,0.7741
967,0.7777
968,0.7762
969,0.7778
970,0.7743
971,0.7763
972,0.7715
973,0.7731
974,0.7743
975,0.7753
976,0.776
977,0.7757
978,0.7776
979,0.7723
980,0.7765
981,0.7766
982,0.7768
983,0.7733
984,0.78
985,0.7757
986,0.7766
987,0.7775
988,0.776
989,0.7743
990,0.773
991,0.7821
992,0.7794
993,0.7804
994,0.7799
995,0.7797
996,0.7766
997,0.7795
998,0.7795
999,0.7763
