,accuracy
922,0.7751
923,0.7731
924,0.7756
925,0.778
926,0.7752
927,0.7683
928,0.7727
929,0.7721
930,0.774
931,0.7754
932,0.7731
933,0.7742
934,0.7766
935,0.7782
936,0.7766
937,0.7723
938,0.7778
939,0.7732
940,0.7771
941,0.7776
942,0.7753
943,0.7766
944,0.7766
945,0.7773
946,0.7749
947,0.7785
948,0.7781
949,0.7734
950,0.7762
951,0.7752
952,0.7806
953,0.7793
954,0.7794
955,0.7755
956,0.7766
957,0.7769
958,0.773
959,0.7797
960,0.7802
961,0.7802
962,0.7797
963,0.7824
964,0.778
965,0.7788
966,0.7813
967,0.7808
968,0.7819
969,0.78
970,0.7804
971,0.778
972,0.7796
973,0.7824
974,0.7833
975,0.7815
976,0.7816
977,0.7781
978,0.7814
979,0.7725
980,0.7751
981,0.7794
982,0.7767
983,0.7798
984,0.7779
985,0.7792
986,0.7737
987,0.7781
988,0.7722
989,0.776
990,0.7769
991,0.7778
992,0.7739
993,0.7779
994,0.7801
995,0.7759
996,0.7753
997,0.7773
998,0.7746
999,0.7786
