,timestamp,accuracy
891,1784032540.3054485,0.7874
892,1784032657.5881805,0.7864
893,1784032774.7002084,0.7862
894,1784032891.8493228,0.7878
895,1784033009.1291056,0.7868
896,1784033126.6110463,0.7798
897,1784033243.9742343,0.7697
898,1784033360.9028885,0.7845
899,1784033477.604525,0.788
900,1784033607.3399806,0.7887
901,1784033736.4495947,0.7891
902,1784033865.7000835,0.7915
903,1784033994.9408915,0.7885
904,1784034123.485239,0.7868
905,1784034252.236943,0.7875
906,1784034380.5584106,0.7874
907,1784034509.7117205,0.7892
908,1784034638.5999017,0.7877
909,1784034766.7223523,0.7906
910,1784034894.3430753,0.7893
911,1784035023.2404864,0.7908
912,1784035152.5129569,0.778
913,1784035281.6074846,0.7816
914,1784035410.1891093,0.7904
915,1784035538.891723,0.7896
916,1784035667.6932821,0.7918
917,1784035796.5103216,0.7915
918,1784035925.2384164,0.7895
919,1784036052.9377272,0.7818
920,1784036180.7720141,0.783
921,1784036309.1443985,0.7854
922,1784036438.4336672,0.7878
923,1784036567.332291,0.7823
924,1784036695.9860256,0.785
925,1784036824.4456353,0.7847
926,1784036953.5571554,0.785
927,1784037082.6702304,0.7868
928,1784037211.9438617,0.7862
929,1784037339.9542341,0.7887
930,1784037468.4232507,0.7854
931,1784037596.6211166,0.7822
932,1784037725.5902092,0.7849
933,1784037853.913785,0.7861
934,1784037982.7652612,0.7831
935,1784038111.3222294,0.7899
936,1784038240.5154111,0.7909
937,1784038369.3932502,0.7905
938,1784038498.3801813,0.7877
939,1784038626.7859175,0.7813
940,1784038755.7101502,0.7828
941,1784038883.6077468,0.7889
942,1784039012.5778458,0.7897
943,1784039140.845756,0.7902
944,1784039269.208368,0.7911
945,1784039397.496063,0.7916
946,1784039526.3980463,0.7925
947,1784039655.163399,0.7915
948,1784039783.978199,0.7934
949,1784039912.7411845,0.7927
950,1784040041.844194,0.7941
951,1784040171.105591,0.7933
952,1784040300.2763066,0.7939
953,1784040429.084411,0.7942
954,1784040558.004645,0.7938
955,1784040686.7338216,0.795
956,1784040816.058921,0.7942
957,1784040945.1390257,0.793
958,1784041074.1525319,0.7938
959,1784041202.760174,0.7952
960,1784041331.9116104,0.795
961,1784041460.3408349,0.7952
962,1784041588.8511932,0.7948
963,1784041717.5796826,0.794
964,1784041846.5497746,0.7949
965,1784041975.3336089,0.7963
966,1784042103.9693778,0.7946
967,1784042232.5443594,0.7385
968,1784042361.8248022,0.7874
969,1784042490.627844,0.7885
970,1784042619.2932074,0.7925
971,1784042748.3841915,0.7941
972,1784042877.2715423,0.7931
973,1784043006.4201033,0.7913
974,1784043135.4223762,0.7929
975,1784043264.4540863,0.7797
976,1784043393.3126347,0.7809
977,1784043522.6454349,0.7912
978,1784043651.999284,0.7878
979,1784043781.1215684,0.7952
980,1784043910.381975,0.7934
981,1784044040.0162199,0.7942
982,1784044169.603383,0.7962
983,1784044299.1895282,0.7959
984,1784044428.6221046,0.796
985,1784044558.064897,0.7961
986,1784044687.4658995,0.7979
987,1784044816.8048327,0.7957
988,1784044946.379837,0.7975
989,1784045075.878322,0.7966
990,1784045205.4940429,0.7988
991,1784045334.7918355,0.7985
992,1784045464.1531637,0.7979
993,1784045593.6090322,0.7968
994,1784045722.7934635,0.7954
995,1784045852.1483088,0.7955
996,1784045981.616914,0.7962
997,1784046111.375417,0.7969
998,1784046241.4792638,0.7961
999,1784046371.0324101,0.7978
