,timestamp,accuracy
892,1783471775.2355943,0.7805
893,1783471826.6311116,0.7809
894,1783471876.6732318,0.7814
895,1783471927.87165,0.7806
896,1783471979.1631155,0.7803
897,1783472029.605685,0.7743
898,1783472079.9530015,0.7699
899,1783472130.7156892,0.7717
900,1783472189.516937,0.7785
901,1783472246.112646,0.7793
902,1783472302.174338,0.7831
903,1783472357.5908823,0.7845
904,1783472414.174606,0.7856
905,1783472469.2679331,0.7847
906,1783472525.8373039,0.7839
907,1783472581.1642437,0.7843
908,1783472637.308235,0.7851
909,1783472693.7665315,0.7822
910,1783472748.5692635,0.7835
911,1783472805.0071316,0.7837
912,1783472859.7727733,0.7828
913,1783472914.1545246,0.783
914,1783472970.3136506,0.7838
915,1783473026.7308614,0.7834
916,1783473082.7290084,0.7843
917,1783473138.1498775,0.783
918,1783473194.5233915,0.7819
919,1783473251.0021846,0.7818
920,1783473306.5377502,0.7832
921,1783473362.706586,0.7833
922,1783473419.3436272,0.7641
923,1783473475.889527,0.7815
924,1783473530.9505148,0.7816
925,1783473587.291921,0.7849
926,1783473643.5161471,0.7847
927,1783473700.0545478,0.786
928,1783473755.0904865,0.7867
929,1783473811.6582823,0.7865
930,1783473868.0588093,0.7868
931,1783473924.3736408,0.7863
932,1783473979.707398,0.7851
933,1783474035.9240348,0.7862
934,1783474092.470213,0.7871
935,1783474148.3191462,0.7863
936,1783474204.2454257,0.7871
937,1783474260.652594,0.7867
938,1783474316.9520502,0.7865
939,1783474371.5955791,0.7857
940,1783474427.7102132,0.7866
941,1783474483.8940997,0.7872
942,1783474540.8826034,0.7871
943,1783474596.0632918,0.7866
944,1783474652.775593,0.7864
945,1783474709.466486,0.786
946,1783474765.0869596,0.7456
947,1783474821.0134323,0.7788
948,1783474878.002851,0.781
949,1783474934.6688802,0.7843
950,1783474989.9830782,0.7863
951,1783475046.6196692,0.7895
952,1783475103.1998334,0.7881
953,1783475159.6241562,0.7893
954,1783475215.1076941,0.7892
955,1783475271.8198802,0.7888
956,1783475328.7130554,0.7883
957,1783475384.2833393,0.7881
958,1783475440.830494,0.7885
959,1783475497.7738867,0.7886
960,1783475554.586761,0.788
961,1783475609.7511554,0.7885
962,1783475665.9727895,0.788
963,1783475721.8447814,0.7889
964,1783475777.7718775,0.7885
965,1783475832.0975747,0.7884
966,1783475888.465941,0.7882
967,1783475944.8914444,0.7876
968,1783476000.8084078,0.7869
969,1783476055.4116688,0.7879
970,1783476111.582483,0.7878
971,1783476167.629961,0.7875
972,1783476224.328009,0.7867
973,1783476279.190345,0.7888
974,1783476335.302257,0.7889
975,1783476391.3607252,0.7882
976,1783476447.4740257,0.7889
977,1783476502.3525248,0.7858
978,1783476558.451956,0.7793
979,1783476614.9040272,0.7862
980,1783476670.872323,0.7858
981,1783476725.541503,0.7873
982,1783476781.605689,0.79
983,1783476838.1391034,0.7891
984,1783476894.1204095,0.7865
985,1783476948.85069,0.7703
986,1783477004.961654,0.775
987,1783477044.6074326,0.783
988,1783477082.4038324,0.7847
989,1783477118.696873,0.7835
990,1783477155.611437,0.785
991,1783477190.7620978,0.7841
992,1783477229.1840212,0.7851
993,1783477267.3982542,0.7805
994,1783477305.6435914,0.78
995,1783477343.1367629,0.778
996,1783477380.7869058,0.7817
997,1783477419.1486595,0.7842
998,1783477457.635819,0.7847
999,1783477495.4114208,0.7822
